报告日,利率,涨跌
2012-03-12,2.3058,-0.3
2012-03-13,2.3175,1.17
2012-03-14,2.3139,-0.36
2012-03-15,2.3477,3.38
2012-03-16,2.3783,3.06
2012-03-19,2.395,1.67
2012-03-20,2.4992,10.42
2012-03-21,2.5478,4.86
2012-03-22,2.6983,15.05
2012-03-23,2.7125,1.42
2012-03-26,2.6842,-2.83
2012-03-27,2.5483,-13.59
2012-03-28,2.635,8.67
2012-03-29,2.6008,-3.42
2012-03-30,2.6767,7.59
2012-03-31,2.6733,-0.34
2012-04-01,2.6392,-3.41
2012-04-05,3.0033,36.41
2012-04-06,3.2288,22.55
2012-04-09,2.9125,-31.63
2012-04-10,2.9946,8.21
2012-04-11,2.9975,0.29
2012-04-12,3.0475,5.0
2012-04-13,3.4958,44.83
2012-04-16,3.29,-20.58
2012-04-17,3.0004,-28.96
2012-04-18,2.9983,-0.21
2012-04-19,3.1992,20.09
2012-04-20,3.4,20.08
2012-04-23,3.3267,-7.33
2012-04-24,3.2163,-11.04
2012-04-25,3.4658,24.95
2012-04-26,3.4358,-3.0
2012-04-27,3.285,-15.08
2012-04-28,2.7967,-48.83
2012-05-02,2.8367,4.0
2012-05-03,2.955,11.83
2012-05-04,2.9575,0.25
2012-05-07,2.9625,0.5
2012-05-08,2.4683,-49.42
2012-05-09,2.395,-7.33
2012-05-10,2.3667,-2.83
2012-05-11,2.275,-9.17
2012-05-14,1.9221,-35.29
2012-05-15,1.8725,-4.96
2012-05-16,1.8275,-4.5
2012-05-17,1.8114,-1.61
2012-05-18,1.8275,1.61
2012-05-21,1.8142,-1.33
2012-05-22,1.8208,0.66
2012-05-23,1.845,2.42
2012-05-24,1.8833,3.83
2012-05-25,1.9017,1.84
2012-05-28,1.9117,1.0
2012-05-29,1.9042,-0.75
2012-05-30,1.9058,0.16
2012-05-31,1.8788,-2.7
2012-06-01,1.895,1.62
2012-06-04,1.9183,2.33
2012-06-05,1.9983,8.0
2012-06-06,2.2017,20.34
2012-06-07,2.4008,19.91
2012-06-08,2.4033,0.25
2012-06-11,2.3196,-8.37
2012-06-12,2.3867,6.71
2012-06-13,2.4938,10.71
2012-06-14,2.5483,5.45
2012-06-15,2.5592,1.09
2012-06-18,2.5388,-2.04
2012-06-19,2.6908,15.2
2012-06-20,3.2775,58.67
2012-06-21,3.59,31.25
2012-06-25,3.6508,6.08
2012-06-26,3.8775,22.67
2012-06-27,3.4967,-38.08
2012-06-28,3.5483,5.16
2012-06-29,3.6008,5.25
2012-07-02,3.6092,0.84
2012-07-03,3.2475,-36.17
2012-07-04,2.6208,-62.67
2012-07-05,2.6025,-1.83
2012-07-06,2.3501,-25.24
2012-07-09,2.3437,-0.64
2012-07-10,2.3277,-1.6
2012-07-11,2.3467,1.9
2012-07-12,2.389,4.23
2012-07-13,2.4792,9.02
2012-07-16,2.4573,-2.19
2012-07-17,2.6325,17.52
2012-07-18,2.9342,30.17
2012-07-19,2.9858,5.16
2012-07-20,3.1271,14.13
2012-07-23,3.3275,20.04
2012-07-24,2.9517,-37.58
2012-07-25,2.6813,-27.04
2012-07-26,2.66,-2.13
2012-07-27,2.6,-6.0
2012-07-30,2.5283,-7.17
2012-07-31,2.5983,7.0
2012-08-01,2.6192,2.09
2012-08-02,2.5375,-8.17
2012-08-03,2.5033,-3.42
2012-08-06,2.4783,-2.5
2012-08-07,2.5344,5.61
2012-08-08,2.5483,1.39
2012-08-09,2.5992,5.09
2012-08-10,2.6592,6.0
2012-08-13,2.4342,-22.5
2012-08-14,2.675,24.08
2012-08-15,3.1117,43.67
2012-08-16,3.0942,-1.75
2012-08-17,3.175,8.08
2012-08-20,3.3525,17.75
2012-08-21,3.49,13.75
2012-08-22,3.08,-41.0
2012-08-23,3.055,-2.5
2012-08-24,2.6983,-35.67
2012-08-27,2.6975,-0.08
2012-08-28,2.7001,0.26
2012-08-29,2.5992,-10.09
2012-08-30,2.3838,-21.54
2012-08-31,2.0657,-31.81
2012-09-03,2.05,-1.57
2012-09-04,2.0075,-4.25
2012-09-05,2.1375,13.0
2012-09-06,2.1237,-1.38
2012-09-07,2.1253,0.16
2012-09-10,2.2992,17.39
2012-09-11,2.4992,20.0
2012-09-12,2.5983,9.91
2012-09-13,2.6833,8.5
2012-09-14,2.6732,-1.01
2012-09-17,2.715,4.18
2012-09-18,2.9217,20.67
2012-09-19,3.5008,57.91
2012-09-20,3.9992,49.84
2012-09-21,4.2892,29.0
2012-09-24,4.3892,10.0
2012-09-25,4.5,11.08
2012-09-26,2.9975,-150.25
2012-09-27,2.9992,0.17
2012-09-28,2.4758,-52.34
2012-09-29,3.28,80.42
2012-10-08,3.7192,43.92
2012-10-09,3.3635,-35.57
2012-10-10,2.65,-71.35
2012-10-11,2.4475,-20.25
2012-10-12,2.4228,-2.47
2012-10-15,2.0408,-38.2
2012-10-16,2.2058,16.5
2012-10-17,2.2192,1.34
2012-10-18,2.1943,-2.49
2012-10-19,2.1958,0.15
2012-10-22,2.2435,4.77
2012-10-23,2.3446,10.11
2012-10-24,2.7633,41.87
2012-10-25,2.7092,-5.41
2012-10-26,3.315,60.58
2012-10-29,4.4292,111.42
2012-10-30,3.0585,-137.07
2012-10-31,2.955,-10.35
2012-11-01,3.0433,8.83
2012-11-02,2.6758,-36.75
2012-11-05,2.6933,1.75
2012-11-06,2.5267,-16.66
2012-11-07,2.5688,4.21
2012-11-08,2.5748,0.6
2012-11-09,2.6183,4.35
2012-11-12,2.5221,-9.62
2012-11-13,2.32,-20.21
2012-11-14,2.2974,-2.26
2012-11-15,2.2775,-1.99
2012-11-16,2.2775,0.0
2012-11-19,2.154,-12.35
2012-11-20,2.2422,8.82
2012-11-21,2.3042,6.2
2012-11-22,2.315,1.08
2012-11-23,2.2525,-6.25
2012-11-26,2.2992,4.67
2012-11-27,2.3108,1.16
2012-11-28,2.315,0.42
2012-11-29,2.3148,-0.02
2012-11-30,2.2533,-6.15
2012-12-03,2.258,0.47
2012-12-04,2.25,-0.8
2012-12-05,2.25,0.0
2012-12-06,2.2399,-1.01
2012-12-07,2.2503,1.04
2012-12-10,2.249,-0.13
2012-12-11,2.25,0.1
2012-12-12,2.26,1.0
2012-12-13,2.2747,1.47
2012-12-14,2.2559,-1.88
2012-12-17,2.256,0.01
2012-12-18,2.28,2.4
2012-12-19,2.2775,-0.25
2012-12-20,2.638,36.05
2012-12-21,2.42,-21.8
2012-12-24,2.3,-12.0
2012-12-25,2.3,0.0
2012-12-26,2.303,0.3
2012-12-27,2.2925,-1.05
2012-12-28,2.286,-0.65
2012-12-31,3.866,158.0
2013-01-04,2.557,-130.9
2013-01-05,2.304,-25.3
2013-01-06,2.199,-10.5
2013-01-07,2.1529,-4.61
2013-01-08,2.145,-0.79
2013-01-09,2.107,-3.8
2013-01-10,2.108,0.1
2013-01-11,2.104,-0.4
2013-01-14,2.078,-2.6
2013-01-15,2.105,2.7
2013-01-16,2.071,-3.4
2013-01-17,2.029,-4.2
2013-01-18,1.979,-5.0
2013-01-21,1.958,-2.1
2013-01-22,1.927,-3.1
2013-01-23,1.9409,1.39
2013-01-24,2.0665,12.56
2013-01-25,2.103,3.65
2013-01-28,2.1,-0.3
2013-01-29,2.1,0.0
2013-01-30,2.1,0.0
2013-01-31,2.31,21.0
2013-02-01,2.6745,36.45
2013-02-04,2.833,15.85
2013-02-05,3.25,41.7
2013-02-06,3.596,34.6
2013-02-07,3.6463,5.03
2013-02-08,2.715,-93.13
2013-02-16,1.98,-73.5
2013-02-17,1.899,-8.1
2013-02-18,1.866,-3.3
2013-02-19,1.8693,0.33
2013-02-20,1.8798,1.05
2013-02-21,2.018,13.82
2013-02-22,2.2,18.2
2013-02-25,2.386,18.6
2013-02-26,3.69,130.4
2013-02-27,3.932,24.2
2013-02-28,4.011,7.9
2013-03-01,4.136,12.5
2013-03-04,3.2935,-84.25
2013-03-05,3.018,-27.55
2013-03-06,2.858,-16.0
2013-03-07,2.486,-37.2
2013-03-08,2.468,-1.8
2013-03-11,2.2315,-23.65
2013-03-12,2.095,-13.65
2013-03-13,2.072,-2.3
2013-03-14,2.057,-1.5
2013-03-15,2.064,0.7
2013-03-18,2.524,46.0
2013-03-19,2.248,-27.6
2013-03-20,2.051,-19.7
2013-03-21,1.938,-11.3
2013-03-22,1.807,-13.1
2013-03-25,1.6841,-12.29
2013-03-26,1.674,-1.01
2013-03-27,1.741,6.7
2013-03-28,1.75,0.9
2013-03-29,2.684,93.4
2013-04-01,1.9915,-69.25
2013-04-02,2.019,2.75
2013-04-03,2.093,7.4
2013-04-07,2.033,-6.0
2013-04-08,2.1808,14.78
2013-04-09,2.14,-4.08
2013-04-10,2.1235,-1.65
2013-04-11,2.0669,-5.66
2013-04-12,2.0238,-4.31
2013-04-15,2.0533,2.95
2013-04-16,2.017,-3.63
2013-04-17,2.0138,-0.32
2013-04-18,2.208,19.42
2013-04-19,2.503,29.5
2013-04-22,2.637,13.4
2013-04-23,2.97,33.3
2013-04-24,4.061,109.1
2013-04-25,4.291,23.0
2013-04-26,3.0,-129.1
2013-04-27,3.016,1.6
2013-04-28,2.83,-18.6
2013-05-02,2.8,-3.0
2013-05-03,3.0,20.0
2013-05-06,2.78,-22.0
2013-05-07,2.36,-42.0
2013-05-08,2.11,-25.0
2013-05-09,2.11,0.0
2013-05-10,2.14,3.0
2013-05-13,2.1573,1.73
2013-05-14,2.24,8.27
2013-05-15,2.2445,0.45
2013-05-16,2.702,45.75
2013-05-17,2.8439,14.19
2013-05-20,2.957,11.31
2013-05-21,3.36,40.3
2013-05-22,3.424,6.4
2013-05-23,3.681,25.7
2013-05-24,3.504,-17.7
2013-05-27,3.56,5.6
2013-05-28,3.35,-21.0
2013-05-29,3.05,-30.0
2013-05-30,3.39,34.0
2013-05-31,4.501,111.1
2013-06-03,4.599,9.8
2013-06-04,4.517,-8.2
2013-06-05,4.623,10.6
2013-06-06,5.982,135.9
2013-06-07,8.294,231.2
2013-06-08,9.581,128.7
2013-06-09,7.49,-209.1
2013-06-13,6.691,-79.9
2013-06-14,6.968,27.7
2013-06-17,4.813,-215.5
2013-06-18,5.596,78.3
2013-06-19,7.66,206.4
2013-06-20,13.444,578.4
2013-06-21,8.492,-495.2
2013-06-24,6.489,-200.3
2013-06-25,5.736,-75.3
2013-06-26,5.553,-18.3
2013-06-27,5.561,0.8
2013-06-28,4.941,-62.0
2013-07-01,4.456,-48.5
2013-07-02,3.786,-67.0
2013-07-03,3.4,-38.6
2013-07-04,3.348,-5.2
2013-07-05,3.38,3.2
2013-07-08,3.256,-12.4
2013-07-09,3.249,-0.7
2013-07-10,3.251,0.2
2013-07-11,3.3547,10.37
2013-07-12,3.3,-5.47
2013-07-15,3.2998,-0.02
2013-07-16,3.013,-28.68
2013-07-17,2.968,-4.5
2013-07-18,2.998,3.0
2013-07-19,3.04,4.2
2013-07-22,3.1035,6.35
2013-07-23,3.1355,3.2
2013-07-24,3.23,9.45
2013-07-25,3.3495,11.95
2013-07-26,3.55,20.05
2013-07-29,3.703,15.3
2013-07-30,3.641,-6.2
2013-07-31,3.699,5.8
2013-08-01,3.549,-15.0
2013-08-02,3.2539,-29.51
2013-08-05,3.1,-15.39
2013-08-06,3.1,0.0
2013-08-07,3.1005,0.05
2013-08-08,3.1641,6.36
2013-08-09,2.914,-25.01
2013-08-12,2.9645,5.05
2013-08-13,3.2253,26.08
2013-08-14,3.435,20.97
2013-08-15,3.283,-15.2
2013-08-16,3.209,-7.4
2013-08-19,3.403,19.4
2013-08-20,3.854,45.1
2013-08-21,3.517,-33.7
2013-08-22,3.357,-16.0
2013-08-23,3.265,-9.2
2013-08-26,3.037,-22.8
2013-08-27,3.006,-3.1
2013-08-28,3.098,9.2
2013-08-29,2.957,-14.1
2013-08-30,3.034,7.7
2013-09-02,3.0188,-1.52
2013-09-03,3.0006,-1.82
2013-09-04,3.005,0.44
2013-09-05,2.89,-11.5
2013-09-06,2.95,6.0
2013-09-09,2.92,-3.0
2013-09-10,2.8955,-2.45
2013-09-11,3.014,11.85
2013-09-12,2.967,-4.7
2013-09-13,2.979,1.2
2013-09-16,3.008,2.9
2013-09-17,3.493,48.5
2013-09-18,3.557,6.4
2013-09-22,3.573,1.6
2013-09-23,3.815,24.2
2013-09-24,3.6144,-20.06
2013-09-25,3.347,-26.74
2013-09-26,3.112,-23.5
2013-09-27,3.1477,3.57
2013-09-29,3.15,0.23
2013-09-30,3.126,-2.4
2013-10-08,3.052,-7.4
2013-10-09,3.232,18.0
2013-10-10,3.328,9.6
2013-10-11,3.1,-22.8
2013-10-12,3.027,-7.3
2013-10-14,3.113,8.6
2013-10-15,3.117,0.4
2013-10-16,3.055,-6.2
2013-10-17,3.038,-1.7
2013-10-18,3.001,-3.7
2013-10-21,3.06,5.9
2013-10-22,3.052,-0.8
2013-10-23,3.78,72.8
2013-10-24,4.088,30.8
2013-10-25,4.367,27.9
2013-10-28,4.434,6.7
2013-10-29,4.446,1.2
2013-10-30,5.23,78.4
2013-10-31,4.59,-64.0
2013-11-01,4.2883,-30.17
2013-11-04,4.0971,-19.12
2013-11-05,3.9147,-18.24
2013-11-06,3.66,-25.47
2013-11-07,3.73,7.0
2013-11-08,3.761,3.1
2013-11-11,3.6,-16.1
2013-11-12,3.329,-27.1
2013-11-13,3.336,0.7
2013-11-14,4.188,85.2
2013-11-15,4.454,26.6
2013-11-18,4.513,5.9
2013-11-19,4.075,-43.8
2013-11-20,4.057,-1.8
2013-11-21,3.889,-16.8
2013-11-22,3.899,1.0
2013-11-25,3.847,-5.2
2013-11-26,3.746,-10.1
2013-11-27,3.764,1.8
2013-11-28,3.746,-1.8
2013-11-29,3.726,-2.0
2013-12-02,3.748,2.2
2013-12-03,3.725,-2.3
2013-12-04,3.7235,-0.15
2013-12-05,3.703,-2.05
2013-12-06,3.7,-0.3
2013-12-09,3.62,-8.0
2013-12-10,3.558,-6.2
2013-12-11,3.51,-4.8
2013-12-12,3.46,-5.0
2013-12-13,3.4321,-2.79
2013-12-16,3.447,1.49
2013-12-17,3.47,2.3
2013-12-18,3.588,11.8
2013-12-19,3.846,25.8
2013-12-20,3.927,8.1
2013-12-23,4.515,58.8
2013-12-24,4.145,-37.0
2013-12-25,4.05,-9.5
2013-12-26,4.001,-4.9
2013-12-27,3.513,-48.8
2013-12-30,3.205,-30.8
2013-12-31,3.148,-5.7
2014-01-02,3.131,-1.7
2014-01-03,3.006,-12.5
2014-01-06,2.92,-8.6
2014-01-07,2.875,-4.5
2014-01-08,2.83,-4.5
2014-01-09,2.794,-3.6
2014-01-10,2.766,-2.8
2014-01-13,2.738,-2.8
2014-01-14,2.7395,0.15
2014-01-15,2.7513,1.18
2014-01-16,2.7723,2.1
2014-01-17,2.817,4.47
2014-01-20,3.888,107.1
2014-01-21,3.641,-24.7
2014-01-22,3.676,3.5
2014-01-23,3.7,2.4
2014-01-24,3.7193,1.93
2014-01-26,4.4,68.07
2014-01-27,4.534,13.4
2014-01-28,4.8477,31.37
2014-01-29,4.8,-4.77
2014-01-30,4.435,-36.5
2014-02-07,4.27,-16.5
2014-02-08,4.25,-2.0
2014-02-10,4.3035,5.35
2014-02-11,4.137,-16.65
2014-02-12,4.075,-6.2
2014-02-13,3.669,-40.6
2014-02-14,3.278,-39.1
2014-02-17,2.951,-32.7
2014-02-18,2.68,-27.1
2014-02-19,2.403,-27.7
2014-02-20,1.981,-42.2
2014-02-21,1.764,-21.7
2014-02-24,1.7,-6.4
2014-02-25,1.72,2.0
2014-02-26,1.75,3.0
2014-02-27,1.75,0.0
2014-02-28,1.8458,9.58
2014-03-03,2.085,23.92
2014-03-04,2.083,-0.2
2014-03-05,2.09,0.7
2014-03-06,2.0547,-3.53
2014-03-07,1.9948,-5.99
2014-03-10,1.919,-7.58
2014-03-11,1.873,-4.6
2014-03-12,1.9,2.7
2014-03-13,1.96,6.0
2014-03-14,1.8765,-8.35
2014-03-17,1.869,-0.75
2014-03-18,2.05,18.1
2014-03-19,2.8025,75.25
2014-03-20,3.011,20.85
2014-03-21,2.5,-51.1
2014-03-24,2.5,0.0
2014-03-25,2.5,0.0
2014-03-26,2.52,2.0
2014-03-27,2.658,13.8
2014-03-28,2.75,9.2
2014-03-31,2.8,5.0
2014-04-01,2.866,6.6
2014-04-02,2.95,8.4
2014-04-03,2.95,0.0
2014-04-04,2.763,-18.7
2014-04-08,2.713,-5.0
2014-04-09,2.74,2.7
2014-04-10,2.74,0.0
2014-04-11,2.75,1.0
2014-04-14,2.639,-11.1
2014-04-15,2.449,-19.0
2014-04-16,2.298,-15.1
2014-04-17,2.181,-11.7
2014-04-18,2.0,-18.1
2014-04-21,1.98,-2.0
2014-04-22,1.9262,-5.38
2014-04-23,1.963,3.68
2014-04-24,2.303,34.0
2014-04-25,2.31,0.7
2014-04-28,2.406,9.6
2014-04-29,2.604,19.8
2014-04-30,2.5,-10.4
2014-05-04,2.4,-10.0
2014-05-05,2.37,-3.0
2014-05-06,2.37,0.0
2014-05-07,2.37,0.0
2014-05-08,2.23,-14.0
2014-05-09,2.2205,-0.95
2014-05-12,2.2135,-0.7
2014-05-13,2.35,13.65
2014-05-14,2.3666,1.66
2014-05-15,2.35,-1.66
2014-05-16,2.37,2.0
2014-05-19,2.396,2.6
2014-05-20,2.427,3.1
2014-05-21,2.528,10.1
2014-05-22,2.51,-1.8
2014-05-23,2.53,2.0
2014-05-26,2.5025,-2.75
2014-05-27,2.541,3.85
2014-05-28,2.51,-3.1
2014-05-29,2.51,0.0
2014-05-30,2.57,6.0
2014-06-03,2.521,-4.9
2014-06-04,2.561,4.0
2014-06-05,2.576,1.5
2014-06-06,2.5808,0.48
2014-06-09,2.58,-0.08
2014-06-10,2.57,-1.0
2014-06-11,2.592,2.2
2014-06-12,2.597,0.5
2014-06-13,2.6,0.3
2014-06-16,2.6,0.0
2014-06-17,2.6,0.0
2014-06-18,2.639,3.9
2014-06-19,2.698,5.9
2014-06-20,2.759,6.1
2014-06-23,2.755,-0.4
2014-06-24,2.971,21.6
2014-06-25,2.995,2.4
2014-06-26,2.974,-2.1
2014-06-27,2.885,-8.9
2014-06-30,2.913,2.8
2014-07-01,3.017,10.4
2014-07-02,3.02,0.3
2014-07-03,2.96,-6.0
2014-07-04,2.94,-2.0
2014-07-07,2.952,1.2
2014-07-08,3.253,30.1
2014-07-09,3.351,9.8
2014-07-10,3.3,-5.1
2014-07-11,3.285,-1.5
2014-07-14,3.255,-3.0
2014-07-15,3.218,-3.7
2014-07-16,3.2472,2.92
2014-07-17,3.2465,-0.07
2014-07-18,3.245,-0.15
2014-07-21,3.318,7.3
2014-07-22,3.253,-6.5
2014-07-23,3.295,4.2
2014-07-24,3.313,1.8
2014-07-25,3.348,3.5
2014-07-28,3.304,-4.4
2014-07-29,3.2503,-5.37
2014-07-30,3.2502,-0.01
2014-07-31,3.204,-4.62
2014-08-01,3.196,-0.8
2014-08-04,3.182,-1.4
2014-08-05,3.145,-3.7
2014-08-06,3.051,-9.4
2014-08-07,3.04,-1.1
2014-08-08,3.001,-3.9
2014-08-11,2.955,-4.6
2014-08-12,2.916,-3.9
2014-08-13,2.892,-2.4
2014-08-14,2.888,-0.4
2014-08-15,2.889,0.1
2014-08-18,2.858,-3.1
2014-08-19,2.835,-2.3
2014-08-20,2.833,-0.2
2014-08-21,2.848,1.5
2014-08-22,2.843,-0.5
2014-08-25,2.841,-0.2
2014-08-26,2.823,-1.8
2014-08-27,2.861,3.8
2014-08-28,2.876,1.5
2014-08-29,2.908,3.2
2014-09-01,2.906,-0.2
2014-09-02,2.847,-5.9
2014-09-03,2.824,-2.3
2014-09-04,2.815,-0.9
2014-09-05,2.807,-0.8
2014-09-09,2.816,0.9
2014-09-10,2.839,2.3
2014-09-11,2.859,2.0
2014-09-12,2.853,-0.6
2014-09-15,2.851,-0.2
2014-09-16,2.853,0.2
2014-09-17,2.847,-0.6
2014-09-18,2.841,-0.6
2014-09-19,2.84,-0.1
2014-09-22,2.797,-4.3
2014-09-23,2.716,-8.1
2014-09-24,2.691,-2.5
2014-09-25,2.677,-1.4
2014-09-26,2.678,0.1
2014-09-28,2.658,-2.0
2014-09-29,2.543,-11.5
2014-09-30,2.5325,-1.05
2014-10-08,2.54,0.75
2014-10-09,2.5623,2.23
2014-10-10,2.5665,0.42
2014-10-11,2.544,-2.25
2014-10-13,2.536,-0.8
2014-10-14,2.538,0.2
2014-10-15,2.498,-4.0
2014-10-16,2.474,-2.4
2014-10-17,2.461,-1.3
2014-10-20,2.428,-3.3
2014-10-21,2.415,-1.3
2014-10-22,2.419,0.4
2014-10-23,2.423,0.4
2014-10-24,2.4452,2.22
2014-10-27,2.4822,3.7
2014-10-28,2.491,0.88
2014-10-29,2.518,2.7
2014-10-30,2.554,3.6
2014-10-31,2.559,0.5
2014-11-03,2.548,-1.1
2014-11-04,2.542,-0.6
2014-11-05,2.542,0.0
2014-11-06,2.558,1.6
2014-11-07,2.569,1.1
2014-11-10,2.539,-3.0
2014-11-11,2.493,-4.6
2014-11-12,2.483,-1.0
2014-11-13,2.473,-1.0
2014-11-14,2.486,1.3
2014-11-17,2.509,2.3
2014-11-18,2.503,-0.6
2014-11-19,2.504,0.1
2014-11-20,2.539,3.5
2014-11-21,2.586,4.7
2014-11-24,2.554,-3.2
2014-11-25,2.559,0.5
2014-11-26,2.573,1.4
2014-11-27,2.584,1.1
2014-11-28,2.608,2.4
2014-12-01,2.646,3.8
2014-12-02,2.643,-0.3
2014-12-03,2.634,-0.9
2014-12-04,2.632,-0.2
2014-12-05,2.628,-0.4
2014-12-08,2.641,1.3
2014-12-09,2.64,-0.1
2014-12-10,2.643,0.3
2014-12-11,2.646,0.3
2014-12-12,2.651,0.5
2014-12-15,2.654,0.3
2014-12-16,2.668,1.4
2014-12-17,2.766,9.8
2014-12-18,3.13,36.4
2014-12-19,3.606,47.6
2014-12-22,3.702,9.6
2014-12-23,3.667,-3.5
2014-12-24,3.606,-6.1
2014-12-25,3.549,-5.7
2014-12-26,3.486,-6.3
2014-12-29,3.415,-7.1
2014-12-30,3.38,-3.5
2014-12-31,3.528,14.8
2015-01-04,3.64,11.2
2015-01-05,3.421,-21.9
2015-01-06,3.032,-38.9
2015-01-07,2.881,-15.1
2015-01-08,2.83,-5.1
2015-01-09,2.805,-2.5
2015-01-12,2.753,-5.2
2015-01-13,2.667,-8.6
2015-01-14,2.636,-3.1
2015-01-15,2.631,-0.5
2015-01-16,2.633,0.2
2015-01-19,2.66,2.7
2015-01-20,2.707,4.7
2015-01-21,2.788,8.1
2015-01-22,2.771,-1.7
2015-01-23,2.728,-4.3
2015-01-26,2.688,-4.0
2015-01-27,2.674,-1.4
2015-01-28,2.69,1.6
2015-01-29,2.765,7.5
2015-01-30,2.813,4.8
2015-02-02,2.889,7.6
2015-02-03,2.9544,6.54
2015-02-04,2.973,1.86
2015-02-05,2.866,-10.7
2015-02-06,2.856,-1.0
2015-02-09,2.812,-4.4
2015-02-10,2.852,4.0
2015-02-11,2.932,8.0
2015-02-12,3.058,12.6
2015-02-13,3.091,3.3
2015-02-15,3.175,8.4
2015-02-16,3.182,0.7
2015-02-17,3.4,21.8
2015-02-25,3.328,-7.2
2015-02-26,3.298,-3.0
2015-02-27,3.318,2.0
2015-02-28,3.441,12.3
2015-03-02,3.453,1.2
2015-03-03,3.45,-0.3
2015-03-04,3.446,-0.4
2015-03-05,3.433,-1.3
2015-03-06,3.416,-1.7
2015-03-09,3.381,-3.5
2015-03-10,3.35,-3.1
2015-03-11,3.347,-0.3
2015-03-12,3.4644,11.74
2015-03-13,3.436,-2.84
2015-03-16,3.403,-3.3
2015-03-17,3.376,-2.7
2015-03-18,3.369,-0.7
2015-03-19,3.332,-3.7
2015-03-20,3.294,-3.8
2015-03-23,3.217,-7.7
2015-03-24,3.218,0.1
2015-03-25,3.21,-0.8
2015-03-26,3.216,0.6
2015-03-27,3.206,-1.0
2015-03-30,3.203,-0.3
2015-03-31,3.183,-2.0
2015-04-01,3.087,-9.6
2015-04-02,2.995,-9.2
2015-04-03,2.887,-10.8
2015-04-07,2.766,-12.1
2015-04-08,2.683,-8.3
2015-04-09,2.599,-8.4
2015-04-10,2.489,-11.0
2015-04-13,2.405,-8.4
2015-04-14,2.372,-3.3
2015-04-15,2.307,-6.5
2015-04-16,2.298,-0.9
2015-04-17,2.268,-3.0
2015-04-20,2.087,-18.1
2015-04-21,2.002,-8.5
2015-04-22,1.949,-5.3
2015-04-23,1.908,-4.1
2015-04-24,1.851,-5.7
2015-04-27,1.806,-4.5
2015-04-28,1.759,-4.7
2015-04-29,1.739,-2.0
2015-04-30,1.69,-4.9
2015-05-04,1.619,-7.1
2015-05-05,1.564,-5.5
2015-05-06,1.523,-4.1
2015-05-07,1.489,-3.4
2015-05-08,1.443,-4.6
2015-05-11,1.345,-9.8
2015-05-12,1.29,-5.5
2015-05-13,1.247,-4.3
2015-05-14,1.182,-6.5
2015-05-15,1.078,-10.4
2015-05-18,1.052,-2.6
2015-05-19,1.033,-1.9
2015-05-20,1.032,-0.1
2015-05-21,1.033,0.1
2015-05-22,1.037,0.4
2015-05-25,1.039,0.2
2015-05-26,1.04,0.1
2015-05-27,1.04,0.0
2015-05-28,1.043,0.3
2015-05-29,1.039,-0.4
2015-06-01,1.027,-1.2
2015-06-02,1.034,0.7
2015-06-03,1.039,0.5
2015-06-04,1.047,0.8
2015-06-05,1.051,0.4
2015-06-08,1.061,1.0
2015-06-09,1.071,1.0
2015-06-10,1.083,1.2
2015-06-11,1.09,0.7
2015-06-12,1.104,1.4
2015-06-15,1.121,1.7
2015-06-16,1.131,1.0
2015-06-17,1.151,2.0
2015-06-18,1.202,5.1
2015-06-19,1.267,6.5
2015-06-23,1.295,2.8
2015-06-24,1.338,4.3
2015-06-25,1.357,1.9
2015-06-26,1.357,0.0
2015-06-29,1.34,-1.7
2015-06-30,1.257,-8.3
2015-07-01,1.163,-9.4
2015-07-02,1.1608,-0.22
2015-07-03,1.159,-0.18
2015-07-06,1.167,0.8
2015-07-07,1.176,0.9
2015-07-08,1.187,1.1
2015-07-09,1.198,1.1
2015-07-10,1.21,1.2
2015-07-13,1.224,1.4
2015-07-14,1.238,1.4
2015-07-15,1.245,0.7
2015-07-16,1.263,1.8
2015-07-17,1.282,1.9
2015-07-20,1.29,0.8
2015-07-21,1.304,1.4
2015-07-22,1.323,1.9
2015-07-23,1.332,0.9
2015-07-24,1.337,0.5
2015-07-27,1.374,3.7
2015-07-28,1.388,1.4
2015-07-29,1.427,3.9
2015-07-30,1.448,2.1
2015-07-31,1.47,2.2
2015-08-03,1.488,1.8
2015-08-04,1.497,0.9
2015-08-05,1.508,1.1
2015-08-06,1.517,0.9
2015-08-07,1.529,1.2
2015-08-10,1.557,2.8
2015-08-11,1.586,2.9
2015-08-12,1.614,2.8
2015-08-13,1.641,2.7
2015-08-14,1.667,2.6
2015-08-17,1.701,3.4
2015-08-18,1.745,4.4
2015-08-19,1.788,4.3
2015-08-20,1.83,4.2
2015-08-21,1.847,1.7
2015-08-24,1.866,1.9
2015-08-25,1.879,1.3
2015-08-26,1.786,-9.3
2015-08-27,1.759,-2.7
2015-08-28,1.774,1.5
2015-08-31,1.801,2.7
2015-09-01,1.821,2.0
2015-09-02,2.031,21.0
2015-09-06,1.901,-13.0
2015-09-07,1.904,0.3
2015-09-08,1.897,-0.7
2015-09-09,1.896,-0.1
2015-09-10,1.899,0.3
2015-09-11,1.9001,0.11
2015-09-14,1.899,-0.11
2015-09-15,1.899,0.0
2015-09-16,1.9,0.1
2015-09-17,1.899,-0.1
2015-09-18,1.9,0.1
2015-09-21,1.901,0.1
2015-09-22,1.908,0.7
2015-09-23,1.908,0.0
2015-09-24,1.909,0.1
2015-09-25,1.907,-0.2
