报告日,利率,涨跌
2011-11-22,5.2524,0.12
2011-11-23,5.25,-0.24
2011-11-24,5.2498,-0.02
2011-11-25,5.2485,-0.13
2011-11-28,5.2482,-0.03
2011-11-29,5.2518,0.36
2011-11-30,5.2517,-0.01
2011-12-01,5.2444,-0.73
2011-12-02,5.2395,-0.49
2011-12-05,5.2368,-0.27
2011-12-06,5.2375,0.07
2011-12-07,5.2356,-0.19
2011-12-08,5.2374,0.18
2011-12-09,5.2371,-0.03
2011-12-12,5.2375,0.04
2011-12-13,5.237,-0.05
2011-12-14,5.2356,-0.14
2011-12-15,5.2366,0.1
2011-12-16,5.2361,-0.05
2011-12-19,5.2363,0.02
2011-12-20,5.2357,-0.06
2011-12-21,5.2362,0.05
2011-12-22,5.2362,0.0
2011-12-23,5.2341,-0.21
2011-12-26,5.2337,-0.04
2011-12-27,5.2345,0.08
2011-12-28,5.2343,-0.02
2011-12-29,5.2373,0.3
2011-12-30,5.2378,0.05
2011-12-31,5.2373,-0.05
2012-01-04,5.2364,-0.09
2012-01-05,5.2376,0.12
2012-01-06,5.2393,0.17
2012-01-09,5.2375,-0.18
2012-01-10,5.2373,-0.02
2012-01-11,5.2373,0.0
2012-01-12,5.2377,0.04
2012-01-13,5.238,0.03
2012-01-16,5.2381,0.01
2012-01-17,5.2369,-0.12
2012-01-18,5.2377,0.08
2012-01-19,5.2368,-0.09
2012-01-20,5.2367,-0.01
2012-01-21,5.2392,0.25
2012-01-29,5.2386,-0.06
2012-01-30,5.2369,-0.17
2012-01-31,5.2367,-0.02
2012-02-01,5.2374,0.07
2012-02-02,5.2367,-0.07
2012-02-03,5.2366,-0.01
2012-02-06,5.237,0.04
2012-02-07,5.2367,-0.03
2012-02-08,5.2344,-0.23
2012-02-09,5.2323,-0.21
2012-02-10,5.2316,-0.07
2012-02-13,5.2317,0.01
2012-02-14,5.2317,0.0
2012-02-15,5.2317,0.0
2012-02-16,5.2325,0.08
2012-02-17,5.2331,0.06
2012-02-20,5.2289,-0.42
2012-02-21,5.2295,0.06
2012-02-22,5.2294,-0.01
2012-02-23,5.2293,-0.01
2012-02-24,5.2286,-0.07
2012-02-27,5.2274,-0.12
2012-02-28,5.2244,-0.3
2012-02-29,5.2229,-0.15
2012-03-01,5.221,-0.19
2012-03-02,5.2203,-0.07
2012-03-05,5.2198,-0.05
2012-03-06,5.2138,-0.6
2012-03-07,5.211,-0.28
2012-03-08,5.2086,-0.24
2012-03-09,5.2044,-0.42
2012-03-12,5.2015,-0.29
2012-03-13,5.2011,-0.04
2012-03-14,5.2002,-0.09
2012-03-15,5.2005,0.03
2012-03-16,5.1965,-0.4
2012-03-19,5.1926,-0.39
2012-03-20,5.1884,-0.42
2012-03-21,5.1859,-0.25
2012-03-22,5.1867,0.08
2012-03-23,5.1855,-0.12
2012-03-26,5.1798,-0.57
2012-03-27,5.1767,-0.31
2012-03-28,5.1739,-0.28
2012-03-29,5.1668,-0.71
2012-03-30,5.1585,-0.83
2012-03-31,5.1524,-0.61
2012-04-01,5.1503,-0.21
2012-04-05,5.1481,-0.22
2012-04-06,5.1463,-0.18
2012-04-09,5.145,-0.13
2012-04-10,5.1437,-0.13
2012-04-11,5.1416,-0.21
2012-04-12,5.1397,-0.19
2012-04-13,5.1378,-0.19
2012-04-16,5.1367,-0.11
2012-04-17,5.1351,-0.16
2012-04-18,5.1336,-0.15
2012-04-19,5.1326,-0.1
2012-04-20,5.1311,-0.15
2012-04-23,5.1278,-0.33
2012-04-24,5.1244,-0.34
2012-04-25,5.1216,-0.28
2012-04-26,5.1191,-0.25
2012-04-27,5.116,-0.31
2012-04-28,5.1114,-0.46
2012-05-02,5.1095,-0.19
2012-05-03,5.1073,-0.22
2012-05-04,5.1038,-0.35
2012-05-07,5.1025,-0.13
2012-05-08,5.1013,-0.12
2012-05-09,5.1,-0.13
2012-05-10,5.0992,-0.08
2012-05-11,5.0966,-0.26
2012-05-14,5.0792,-1.74
2012-05-15,5.0563,-2.29
2012-05-16,5.0491,-0.72
2012-05-17,5.0339,-1.52
2012-05-18,5.0236,-1.03
2012-05-21,5.0156,-0.8
2012-05-22,5.01,-0.56
2012-05-23,5.0013,-0.87
2012-05-24,4.9898,-1.15
2012-05-25,4.9765,-1.33
2012-05-28,4.9669,-0.96
2012-05-29,4.9546,-1.23
2012-05-30,4.9458,-0.88
2012-05-31,4.9317,-1.41
2012-06-01,4.9262,-0.55
2012-06-04,4.9241,-0.21
2012-06-05,4.9183,-0.58
2012-06-06,4.9141,-0.42
2012-06-07,4.9115,-0.26
2012-06-08,4.8669,-4.46
2012-06-11,4.8501,-1.68
2012-06-12,4.8402,-0.99
2012-06-13,4.8296,-1.06
2012-06-14,4.8186,-1.1
2012-06-15,4.8055,-1.31
2012-06-18,4.7953,-1.02
2012-06-19,4.7851,-1.02
2012-06-20,4.7788,-0.63
2012-06-21,4.774,-0.48
2012-06-25,4.7808,0.68
2012-06-26,4.7755,-0.53
2012-06-27,4.7659,-0.96
2012-06-28,4.7507,-1.52
2012-06-29,4.7454,-0.53
2012-07-02,4.7426,-0.28
2012-07-03,4.7357,-0.69
2012-07-04,4.7289,-0.68
2012-07-05,4.7181,-1.08
2012-07-06,4.6876,-3.05
2012-07-09,4.6735,-1.41
2012-07-10,4.6442,-2.93
2012-07-11,4.6177,-2.65
2012-07-12,4.5965,-2.12
2012-07-13,4.5721,-2.44
2012-07-16,4.5606,-1.15
2012-07-17,4.5507,-0.99
2012-07-18,4.5435,-0.72
2012-07-19,4.5388,-0.47
2012-07-20,4.5278,-1.1
2012-07-23,4.5214,-0.64
2012-07-24,4.5168,-0.46
2012-07-25,4.5136,-0.32
2012-07-26,4.5086,-0.5
2012-07-27,4.5037,-0.49
2012-07-30,4.4948,-0.89
2012-07-31,4.4904,-0.44
2012-08-01,4.4896,-0.08
2012-08-02,4.48,-0.96
2012-08-03,4.4717,-0.83
2012-08-06,4.4646,-0.71
2012-08-07,4.4581,-0.65
2012-08-08,4.4519,-0.62
2012-08-09,4.4494,-0.25
2012-08-10,4.4452,-0.42
2012-08-13,4.4421,-0.31
2012-08-14,4.4404,-0.17
2012-08-15,4.4403,-0.01
2012-08-16,4.4403,0.0
2012-08-17,4.4421,0.18
2012-08-20,4.4438,0.17
2012-08-21,4.444,0.02
2012-08-22,4.4419,-0.21
2012-08-23,4.4412,-0.07
2012-08-24,4.4399,-0.13
2012-08-27,4.438,-0.19
2012-08-28,4.4338,-0.42
2012-08-29,4.4326,-0.12
2012-08-30,4.4324,-0.02
2012-08-31,4.425,-0.74
2012-09-03,4.4247,-0.03
2012-09-04,4.4175,-0.72
2012-09-05,4.4144,-0.31
2012-09-06,4.409,-0.54
2012-09-07,4.4077,-0.13
2012-09-10,4.405,-0.27
2012-09-11,4.4057,0.07
2012-09-12,4.4043,-0.14
2012-09-13,4.4042,-0.01
2012-09-14,4.4024,-0.18
2012-09-17,4.4014,-0.1
2012-09-18,4.401,-0.04
2012-09-19,4.401,0.0
2012-09-20,4.401,0.0
2012-09-21,4.4008,-0.02
2012-09-24,4.4006,-0.02
2012-09-25,4.4006,0.0
2012-09-26,4.4005,-0.01
2012-09-27,4.4003,-0.02
2012-09-28,4.4,-0.03
2012-09-29,4.4,0.0
2012-10-08,4.4004,0.04
2012-10-09,4.4002,-0.02
2012-10-10,4.4002,0.0
2012-10-11,4.4002,0.0
2012-10-12,4.4001,-0.01
2012-10-15,4.4001,0.0
2012-10-16,4.4001,0.0
2012-10-17,4.4001,0.0
2012-10-18,4.4001,0.0
2012-10-19,4.4001,0.0
2012-10-22,4.4001,0.0
2012-10-23,4.4001,0.0
2012-10-24,4.4001,0.0
2012-10-25,4.4,-0.01
2012-10-26,4.4,0.0
2012-10-29,4.4,0.0
2012-10-30,4.4,0.0
2012-10-31,4.4,0.0
2012-11-01,4.4,0.0
2012-11-02,4.4,0.0
2012-11-05,4.4,0.0
2012-11-06,4.4,0.0
2012-11-07,4.4,0.0
2012-11-08,4.4,0.0
2012-11-09,4.4,0.0
2012-11-12,4.4,0.0
2012-11-13,4.4,0.0
2012-11-14,4.4,0.0
2012-11-15,4.4,0.0
2012-11-16,4.4,0.0
2012-11-19,4.4,0.0
2012-11-20,4.4,0.0
2012-11-21,4.4,0.0
2012-11-22,4.4,0.0
2012-11-23,4.4,0.0
2012-11-26,4.4,0.0
2012-11-27,4.4,0.0
2012-11-28,4.4,0.0
2012-11-29,4.4,0.0
2012-11-30,4.4,0.0
2012-12-03,4.4,0.0
2012-12-04,4.4,0.0
2012-12-05,4.4,0.0
2012-12-06,4.4,0.0
2012-12-07,4.4,0.0
2012-12-10,4.4,0.0
2012-12-11,4.4,0.0
2012-12-12,4.4,0.0
2012-12-13,4.4,0.0
2012-12-14,4.4001,0.01
2012-12-17,4.4002,0.01
2012-12-18,4.4002,0.0
2012-12-19,4.4002,0.0
2012-12-20,4.4003,0.01
2012-12-21,4.4003,0.0
2012-12-24,4.4004,0.01
2012-12-25,4.4005,0.01
2012-12-26,4.4005,0.0
2012-12-27,4.4003,-0.02
2012-12-28,4.4002,-0.01
2012-12-31,4.4002,0.0
2013-01-04,4.4004,0.02
2013-01-05,4.4004,0.0
2013-01-06,4.4004,0.0
2013-01-07,4.4004,0.0
2013-01-08,4.4004,0.0
2013-01-09,4.4002,-0.02
2013-01-10,4.4004,0.02
2013-01-11,4.4002,-0.02
2013-01-14,4.4003,0.01
2013-01-15,4.4002,-0.01
2013-01-16,4.4003,0.01
2013-01-17,4.4003,0.0
2013-01-18,4.4001,-0.02
2013-01-21,4.4,-0.01
2013-01-22,4.4,0.0
2013-01-23,4.4,0.0
2013-01-24,4.4,0.0
2013-01-25,4.4,0.0
2013-01-28,4.4,0.0
2013-01-29,4.4,0.0
2013-01-30,4.4,0.0
2013-01-31,4.4,0.0
2013-02-01,4.4,0.0
2013-02-04,4.4,0.0
2013-02-05,4.4,0.0
2013-02-06,4.4,0.0
2013-02-07,4.4,0.0
2013-02-08,4.4,0.0
2013-02-16,4.4,0.0
2013-02-17,4.4,0.0
2013-02-18,4.4,0.0
2013-02-19,4.4,0.0
2013-02-20,4.4,0.0
2013-02-21,4.4,0.0
2013-02-22,4.4,0.0
2013-02-25,4.4,0.0
2013-02-26,4.4,0.0
2013-02-27,4.4,0.0
2013-02-28,4.4,0.0
2013-03-01,4.4,0.0
2013-03-04,4.4,0.0
2013-03-05,4.4,0.0
2013-03-06,4.4,0.0
2013-03-07,4.4,0.0
2013-03-08,4.4,0.0
2013-03-11,4.4,0.0
2013-03-12,4.4,0.0
2013-03-13,4.4,0.0
2013-03-14,4.4,0.0
2013-03-15,4.4,0.0
2013-03-18,4.4,0.0
2013-03-19,4.4,0.0
2013-03-20,4.4,0.0
2013-03-21,4.4,0.0
2013-03-22,4.4,0.0
2013-03-25,4.4,0.0
2013-03-26,4.4,0.0
2013-03-27,4.4,0.0
2013-03-28,4.4,0.0
2013-03-29,4.4,0.0
2013-04-01,4.4,0.0
2013-04-02,4.4,0.0
2013-04-03,4.4,0.0
2013-04-07,4.4,0.0
2013-04-08,4.4,0.0
2013-04-09,4.4,0.0
2013-04-10,4.4,0.0
2013-04-11,4.4,0.0
2013-04-12,4.4,0.0
2013-04-15,4.4,0.0
2013-04-16,4.4,0.0
2013-04-17,4.4,0.0
2013-04-18,4.4,0.0
2013-04-19,4.4,0.0
2013-04-22,4.4,0.0
2013-04-23,4.4,0.0
2013-04-24,4.4,0.0
2013-04-25,4.4,0.0
2013-04-26,4.4,0.0
2013-04-27,4.4,0.0
2013-04-28,4.4,0.0
2013-05-02,4.4,0.0
2013-05-03,4.4,0.0
2013-05-06,4.4,0.0
2013-05-07,4.4,0.0
2013-05-08,4.4,0.0
2013-05-09,4.4,0.0
2013-05-10,4.4,0.0
2013-05-13,4.4,0.0
2013-05-14,4.4,0.0
2013-05-15,4.4,0.0
2013-05-16,4.4,0.0
2013-05-17,4.4,0.0
2013-05-20,4.4,0.0
2013-05-21,4.4,0.0
2013-05-22,4.4,0.0
2013-05-23,4.4,0.0
2013-05-24,4.4,0.0
2013-05-27,4.4,0.0
2013-05-28,4.4,0.0
2013-05-29,4.4,0.0
2013-05-30,4.4,0.0
2013-05-31,4.4,0.0
2013-06-03,4.4,0.0
2013-06-04,4.4,0.0
2013-06-05,4.4,0.0
2013-06-06,4.4,0.0
2013-06-07,4.4,0.0
2013-06-08,4.4,0.0
2013-06-09,4.4,0.0
2013-06-13,4.4,0.0
2013-06-14,4.4,0.0
2013-06-17,4.4,0.0
2013-06-18,4.4,0.0
2013-06-19,4.4,0.0
2013-06-20,4.4005,0.05
2013-06-21,4.4156,1.51
2013-06-24,4.421,0.54
2013-06-25,4.4295,0.85
2013-06-26,4.4215,-0.8
2013-06-27,4.4198,-0.17
2013-06-28,4.4148,-0.5
2013-07-01,4.4125,-0.23
2013-07-02,4.407,-0.55
2013-07-03,4.4022,-0.48
2013-07-04,4.4,-0.22
2013-07-05,4.4,0.0
2013-07-08,4.4,0.0
2013-07-09,4.4,0.0
2013-07-10,4.4,0.0
2013-07-11,4.4,0.0
2013-07-12,4.4,0.0
2013-07-15,4.4,0.0
2013-07-16,4.4,0.0
2013-07-17,4.4,0.0
2013-07-18,4.4,0.0
2013-07-19,4.4,0.0
2013-07-22,4.4,0.0
2013-07-23,4.4,0.0
2013-07-24,4.4,0.0
2013-07-25,4.4,0.0
2013-07-26,4.4,0.0
2013-07-29,4.4,0.0
2013-07-30,4.4,0.0
2013-07-31,4.4,0.0
2013-08-01,4.4,0.0
2013-08-02,4.4,0.0
2013-08-05,4.4,0.0
2013-08-06,4.4,0.0
2013-08-07,4.4,0.0
2013-08-08,4.4,0.0
2013-08-09,4.4,0.0
2013-08-12,4.4,0.0
2013-08-13,4.4,0.0
2013-08-14,4.4,0.0
2013-08-15,4.4,0.0
2013-08-16,4.4,0.0
2013-08-19,4.4,0.0
2013-08-20,4.4,0.0
2013-08-21,4.4,0.0
2013-08-22,4.4,0.0
2013-08-23,4.4,0.0
2013-08-26,4.4,0.0
2013-08-27,4.4,0.0
2013-08-28,4.4,0.0
2013-08-29,4.4,0.0
2013-08-30,4.4,0.0
2013-09-02,4.4,0.0
2013-09-03,4.4,0.0
2013-09-04,4.4,0.0
2013-09-05,4.4,0.0
2013-09-06,4.4,0.0
2013-09-09,4.4,0.0
2013-09-10,4.4,0.0
2013-09-11,4.4,0.0
2013-09-12,4.4,0.0
2013-09-13,4.4,0.0
2013-09-16,4.4,0.0
2013-09-17,4.4,0.0
2013-09-18,4.4,0.0
2013-09-22,4.4,0.0
2013-09-23,4.4,0.0
2013-09-24,4.4,0.0
2013-09-25,4.4,0.0
2013-09-26,4.4,0.0
2013-09-27,4.4,0.0
2013-09-29,4.4,0.0
2013-09-30,4.4,0.0
2013-10-08,4.4,0.0
2013-10-09,4.4,0.0
2013-10-10,4.4,0.0
2013-10-11,4.4,0.0
2013-10-12,4.4,0.0
2013-10-14,4.4,0.0
2013-10-15,4.4,0.0
2013-10-16,4.4,0.0
2013-10-17,4.4,0.0
2013-10-18,4.4,0.0
2013-10-21,4.4,0.0
2013-10-22,4.4,0.0
2013-10-23,4.4,0.0
2013-10-24,4.4,0.0
2013-10-25,4.4,0.0
2013-10-28,4.4,0.0
2013-10-29,4.4,0.0
2013-10-30,4.4,0.0
2013-10-31,4.4,0.0
2013-11-01,4.4,0.0
2013-11-04,4.4,0.0
2013-11-05,4.4,0.0
2013-11-06,4.4,0.0
2013-11-07,4.4,0.0
2013-11-08,4.4,0.0
2013-11-11,4.4,0.0
2013-11-12,4.4,0.0
2013-11-13,4.4,0.0
2013-11-14,4.4,0.0
2013-11-15,4.4,0.0
2013-11-18,4.4,0.0
2013-11-19,4.4,0.0
2013-11-20,4.4,0.0
2013-11-21,4.4,0.0
2013-11-22,4.4,0.0
2013-11-25,4.4,0.0
2013-11-26,4.4,0.0
2013-11-27,4.4,0.0
2013-11-28,4.4,0.0
2013-11-29,4.4,0.0
2013-12-02,4.4,0.0
2013-12-03,4.4,0.0
2013-12-04,4.4,0.0
2013-12-05,4.4,0.0
2013-12-06,4.405,0.5
2013-12-09,4.4689,6.39
2013-12-10,4.5237,5.48
2013-12-11,4.5771,5.34
2013-12-12,4.6247,4.76
2013-12-13,4.6657,4.1
2013-12-16,4.7045,3.88
2013-12-17,4.7335,2.9
2013-12-18,4.7634,2.99
2013-12-19,4.8013,3.79
2013-12-20,4.8353,3.4
2013-12-23,4.8656,3.03
2013-12-24,4.8856,2.0
2013-12-25,4.9034,1.78
2013-12-26,4.9203,1.69
2013-12-27,4.9361,1.58
2013-12-30,4.9485,1.24
2013-12-31,4.9606,1.21
2014-01-02,4.9677,0.71
2014-01-03,4.9757,0.8
2014-01-06,4.9824,0.67
2014-01-07,4.9869,0.45
2014-01-08,4.9904,0.35
2014-01-09,4.9929,0.25
2014-01-10,4.9934,0.05
2014-01-13,4.9955,0.21
2014-01-14,4.9977,0.22
2014-01-15,4.9997,0.2
2014-01-16,4.9999,0.02
2014-01-17,5.0002,0.03
2014-01-20,5.0001,-0.01
2014-01-21,5.0001,0.0
2014-01-22,5.0001,0.0
2014-01-23,5.0001,0.0
2014-01-24,5.0001,0.0
2014-01-26,5.0001,0.0
2014-01-27,5.0001,0.0
2014-01-28,5.0001,0.0
2014-01-29,5.0001,0.0
2014-01-30,5.0001,0.0
2014-02-07,5.0001,0.0
2014-02-08,5.0001,0.0
2014-02-10,5.0001,0.0
2014-02-11,5.0001,0.0
2014-02-12,5.0001,0.0
2014-02-13,5.0007,0.06
2014-02-14,5.0001,-0.06
2014-02-17,5.0001,0.0
2014-02-18,5.0001,0.0
2014-02-19,5.0001,0.0
2014-02-20,5.0001,0.0
2014-02-21,5.0001,0.0
2014-02-24,5.0001,0.0
2014-02-25,5.0001,0.0
2014-02-26,5.0001,0.0
2014-02-27,5.0001,0.0
2014-02-28,5.0001,0.0
2014-03-03,5.0001,0.0
2014-03-04,5.0001,0.0
2014-03-05,5.0001,0.0
2014-03-06,5.0001,0.0
2014-03-07,5.0001,0.0
2014-03-10,5.0,-0.01
2014-03-11,5.0,0.0
2014-03-12,5.0,0.0
2014-03-13,5.0,0.0
2014-03-14,5.0,0.0
2014-03-17,5.0,0.0
2014-03-18,5.0,0.0
2014-03-19,5.0,0.0
2014-03-20,5.0,0.0
2014-03-21,5.0,0.0
2014-03-24,5.0,0.0
2014-03-25,5.0,0.0
2014-03-26,5.0,0.0
2014-03-27,5.0,0.0
2014-03-28,5.0,0.0
2014-03-31,5.0,0.0
2014-04-01,5.0,0.0
2014-04-02,5.0,0.0
2014-04-03,5.0,0.0
2014-04-04,5.0,0.0
2014-04-08,5.0,0.0
2014-04-09,5.0,0.0
2014-04-10,5.0,0.0
2014-04-11,5.0,0.0
2014-04-14,5.0,0.0
2014-04-15,5.0,0.0
2014-04-16,5.0,0.0
2014-04-17,5.0,0.0
2014-04-18,5.0,0.0
2014-04-21,5.0,0.0
2014-04-22,5.0,0.0
2014-04-23,5.0,0.0
2014-04-24,5.0,0.0
2014-04-25,5.0,0.0
2014-04-28,5.0,0.0
2014-04-29,5.0,0.0
2014-04-30,5.0,0.0
2014-05-04,5.0,0.0
2014-05-05,5.0,0.0
2014-05-06,5.0,0.0
2014-05-07,5.0,0.0
2014-05-08,5.0,0.0
2014-05-09,5.0,0.0
2014-05-12,5.0,0.0
2014-05-13,5.0,0.0
2014-05-14,5.0,0.0
2014-05-15,5.0,0.0
2014-05-16,5.01,1.0
2014-05-19,5.011,0.1
2014-05-20,5.003,-0.8
2014-05-21,5.0026,-0.04
2014-05-22,5.0014,-0.12
2014-05-23,5.0013,-0.01
2014-05-26,5.0012,-0.01
2014-05-27,5.0002,-0.1
2014-05-28,5.0001,-0.01
2014-05-29,5.0001,0.0
2014-05-30,5.0,-0.01
2014-06-03,5.0,0.0
2014-06-04,5.0,0.0
2014-06-05,5.0,0.0
2014-06-06,5.0,0.0
2014-06-09,5.0,0.0
2014-06-10,5.0,0.0
2014-06-11,5.0,0.0
2014-06-12,5.0,0.0
2014-06-13,5.0,0.0
2014-06-16,5.0,0.0
2014-06-17,5.0,0.0
2014-06-18,5.0,0.0
2014-06-19,5.0,0.0
2014-06-20,5.0,0.0
2014-06-23,5.0,0.0
2014-06-24,5.0,0.0
2014-06-25,5.0,0.0
2014-06-26,5.0,0.0
2014-06-27,5.0,0.0
2014-06-30,5.0,0.0
2014-07-01,5.0,0.0
2014-07-02,5.0,0.0
2014-07-03,5.0,0.0
2014-07-04,5.0,0.0
2014-07-07,5.0,0.0
2014-07-08,5.0,0.0
2014-07-09,5.0,0.0
2014-07-10,5.0,0.0
2014-07-11,5.0,0.0
2014-07-14,5.0,0.0
2014-07-15,5.0,0.0
2014-07-16,5.0,0.0
2014-07-17,5.0,0.0
2014-07-18,5.0,0.0
2014-07-21,5.0,0.0
2014-07-22,5.0,0.0
2014-07-23,5.0,0.0
2014-07-24,5.0,0.0
2014-07-25,5.0,0.0
2014-07-28,5.0,0.0
2014-07-29,5.0,0.0
2014-07-30,5.0,0.0
2014-07-31,5.0,0.0
2014-08-01,5.0,0.0
2014-08-04,5.0,0.0
2014-08-05,5.0,0.0
2014-08-06,5.0,0.0
2014-08-07,5.0,0.0
2014-08-08,5.0,0.0
2014-08-11,5.0,0.0
2014-08-12,5.0,0.0
2014-08-13,5.0,0.0
2014-08-14,5.0,0.0
2014-08-15,5.0,0.0
2014-08-18,5.0,0.0
2014-08-19,5.0,0.0
2014-08-20,5.0,0.0
2014-08-21,5.0,0.0
2014-08-22,5.0,0.0
2014-08-25,5.0,0.0
2014-08-26,5.0,0.0
2014-08-27,5.0,0.0
2014-08-28,5.0,0.0
2014-08-29,5.0,0.0
2014-09-01,5.0,0.0
2014-09-02,5.0,0.0
2014-09-03,5.0,0.0
2014-09-04,5.0,0.0
2014-09-05,5.0,0.0
2014-09-09,5.0,0.0
2014-09-10,5.0,0.0
2014-09-11,5.0,0.0
2014-09-12,5.0,0.0
2014-09-15,5.0,0.0
2014-09-16,5.0,0.0
2014-09-17,5.0,0.0
2014-09-18,4.999,-0.1
2014-09-19,4.9975,-0.15
2014-09-22,4.9965,-0.1
2014-09-23,4.9925,-0.4
2014-09-24,4.9915,-0.1
2014-09-25,4.9915,0.0
2014-09-26,4.9905,-0.1
2014-09-28,4.9915,0.1
2014-09-29,4.9905,-0.1
2014-09-30,4.9905,0.0
2014-10-08,4.9893,-0.12
2014-10-09,4.9878,-0.15
2014-10-10,4.985,-0.28
2014-10-11,4.9837,-0.13
2014-10-13,4.9825,-0.12
2014-10-14,4.9811,-0.14
2014-10-15,4.9783,-0.28
2014-10-16,4.9745,-0.38
2014-10-17,4.9707,-0.38
2014-10-20,4.9679,-0.28
2014-10-21,4.9633,-0.46
2014-10-22,4.9602,-0.31
2014-10-23,4.9588,-0.14
2014-10-24,4.9557,-0.31
2014-10-27,4.9517,-0.4
2014-10-28,4.9502,-0.15
2014-10-29,4.95,-0.02
2014-10-30,4.9501,0.01
2014-10-31,4.95,-0.01
2014-11-03,4.95,0.0
2014-11-04,4.95,0.0
2014-11-05,4.95,0.0
2014-11-06,4.9498,-0.02
2014-11-07,4.9483,-0.15
2014-11-10,4.9459,-0.24
2014-11-11,4.9373,-0.86
2014-11-12,4.908,-2.93
2014-11-13,4.891,-1.7
2014-11-14,4.88,-1.1
2014-11-17,4.8712,-0.88
2014-11-18,4.8632,-0.8
2014-11-19,4.8565,-0.67
2014-11-20,4.8526,-0.39
2014-11-21,4.8513,-0.13
2014-11-24,4.8051,-4.62
2014-11-25,4.756,-4.91
2014-11-26,4.7341,-2.19
2014-11-27,4.7144,-1.97
2014-11-28,4.6994,-1.5
2014-12-01,4.6881,-1.13
2014-12-02,4.6758,-1.23
2014-12-03,4.6666,-0.92
2014-12-04,4.6586,-0.8
2014-12-05,4.6487,-0.99
2014-12-08,4.6418,-0.69
2014-12-09,4.6421,0.03
2014-12-10,4.6443,0.22
2014-12-11,4.6448,0.05
2014-12-12,4.6491,0.43
2014-12-15,4.65,0.09
2014-12-16,4.6552,0.52
2014-12-17,4.6649,0.97
2014-12-18,4.6726,0.77
2014-12-19,4.6823,0.97
2014-12-22,4.6873,0.5
2014-12-23,4.6993,1.2
2014-12-24,4.7045,0.52
2014-12-25,4.7059,0.14
2014-12-26,4.7088,0.29
2014-12-29,4.7109,0.21
2014-12-30,4.7182,0.73
2014-12-31,4.7304,1.22
2015-01-04,4.7385,0.81
2015-01-05,4.7429,0.44
2015-01-06,4.7455,0.26
2015-01-07,4.7476,0.21
2015-01-08,4.7488,0.12
2015-01-09,4.749,0.02
2015-01-12,4.75,0.1
2015-01-13,4.75,0.0
2015-01-14,4.75,0.0
2015-01-15,4.7521,0.21
2015-01-16,4.7521,0.0
2015-01-19,4.7555,0.34
2015-01-20,4.7635,0.8
2015-01-21,4.768,0.45
2015-01-22,4.772,0.4
2015-01-23,4.7738,0.18
2015-01-26,4.7748,0.1
2015-01-27,4.7758,0.1
2015-01-28,4.7788,0.3
2015-01-29,4.779,0.02
2015-01-30,4.783,0.4
2015-02-02,4.7848,0.18
2015-02-03,4.7856,0.08
2015-02-04,4.7886,0.3
2015-02-05,4.783,-0.56
2015-02-06,4.7793,-0.37
2015-02-09,4.779,-0.03
2015-02-10,4.779,0.0
2015-02-11,4.78,0.1
2015-02-12,4.7834,0.34
2015-02-13,4.7855,0.21
2015-02-15,4.7876,0.21
2015-02-16,4.7888,0.12
2015-02-17,4.7868,-0.2
2015-02-25,4.7886,0.18
2015-02-26,4.7878,-0.08
2015-02-27,4.7888,0.1
2015-02-28,4.7879,-0.09
2015-03-02,4.7829,-0.5
2015-03-03,4.7805,-0.24
2015-03-04,4.7812,0.07
2015-03-05,4.7802,-0.1
2015-03-06,4.7821,0.19
2015-03-09,4.7803,-0.18
2015-03-10,4.7801,-0.02
2015-03-11,4.7801,0.0
2015-03-12,4.7801,0.0
2015-03-13,4.78,-0.01
2015-03-16,4.7801,0.01
2015-03-17,4.7801,0.0
2015-03-18,4.7801,0.0
2015-03-19,4.7801,0.0
2015-03-20,4.78,-0.01
2015-03-23,4.78,0.0
2015-03-24,4.78,0.0
2015-03-25,4.7801,0.01
2015-03-26,4.78,-0.01
2015-03-27,4.78,0.0
2015-03-30,4.78,0.0
2015-03-31,4.78,0.0
2015-04-01,4.78,0.0
2015-04-02,4.78,0.0
2015-04-03,4.78,0.0
2015-04-07,4.78,0.0
2015-04-08,4.78,0.0
2015-04-09,4.7798,-0.02
2015-04-10,4.7785,-0.13
2015-04-13,4.7774,-0.11
2015-04-14,4.7773,-0.01
2015-04-15,4.7773,0.0
2015-04-16,4.7753,-0.2
2015-04-17,4.7758,0.05
2015-04-20,4.7553,-2.05
2015-04-21,4.7265,-2.88
2015-04-22,4.6935,-3.3
2015-04-23,4.6688,-2.47
2015-04-24,4.643,-2.58
2015-04-27,4.6278,-1.52
2015-04-28,4.6075,-2.03
2015-04-29,4.5965,-1.1
2015-04-30,4.5816,-1.49
2015-05-04,4.5628,-1.88
2015-05-05,4.5455,-1.73
2015-05-06,4.533,-1.25
2015-05-07,4.515,-1.8
2015-05-08,4.5,-1.5
2015-05-11,4.453,-4.7
2015-05-12,4.415,-3.8
2015-05-13,4.3845,-3.05
2015-05-14,4.3115,-7.3
2015-05-15,4.241,-7.05
2015-05-18,4.171,-7.0
2015-05-19,4.115,-5.6
2015-05-20,4.024,-9.1
2015-05-21,3.948,-7.6
2015-05-22,3.866,-8.2
2015-05-25,3.692,-17.4
2015-05-26,3.574,-11.8
2015-05-27,3.511,-6.3
2015-05-28,3.463,-4.8
2015-05-29,3.444,-1.9
2015-06-01,3.43,-1.4
2015-06-02,3.4175,-1.25
2015-06-03,3.408,-0.95
