date,hfq_factor,hfq_one_point
2023-05-25,5.943852309916,1.5175953079178794
2022-07-11,3.9166253868239,1.0126023944549467
2021-06-28,3.8678808269381,1.0209973753281023
2020-06-02,3.7883357199573,1.0099206349206349
2019-06-04,3.7511222060088,1.006752194463205
2018-07-13,3.7259637740436,1.003119151590761
2017-06-12,3.714378065791,1.001800504141146
2016-06-28,3.7077023323874,1.0016496205872758
2015-05-27,3.7015961032497,1.0007993605115781
2014-05-29,3.6986395568414,1.0022552999549155
2013-05-31,3.6903167855613,2.014925373134358
2012-06-29,1.8314905528341,1.8314905528341
2011-07-19,1.0,1.0
1900-01-01,1.0,1.0
