date,hfq_factor
2023-05-31,7.1289395026248000
2022-05-27,6.9945933711349000
2021-06-02,6.5245266123221000
2020-05-28,6.2918402138798000
2019-05-28,6.1188924344988000
2015-07-27,5.9711822972750000
2014-08-13,5.9455768843364000
2013-07-12,5.8764422694023000
2009-07-03,5.8060657152777000
2008-05-23,5.7648587194276000
2007-05-31,5.7254633295454000
2006-05-24,5.6885962121626000
2005-05-26,4.3095425849717000
2004-05-26,4.1253740984344000
2004-02-04,4.0461922539347000
2003-03-31,3.8239474918623000
2002-04-19,3.7509713946893000
2001-06-25,3.6902760646782000
2000-07-31,3.6196004628923000
2000-03-28,3.2239356349648000
1999-05-31,3.1709103778108000
1998-06-01,3.0935711003032000
1997-07-22,1.6748713016764000
1996-06-14,1.0000000000000000
1900-01-01,1.0000000000000000
