date,hfq_factor,hfq_one_point
2023-05-10,3.1742489947973,1.016682486839116
2022-05-05,3.1221635425885,1.013658906429988
2021-04-30,3.080092842655,1.011074278422571
2020-04-30,3.0463566410377,1.0092511013215943
2019-04-25,3.0184328132499,1.0162837098538946
2018-05-09,2.9700690702637,1.0017623597068914
2008-07-14,2.9648439487512,1.5532100000000033
1996-10-24,1.9088493820869,1.2999999999999865
1996-07-16,1.4683456785284,1.0999999999999925
1995-12-13,1.3348597077531,1.1329341317365336
1995-01-17,1.178232405892,1.178232405892
1994-05-09,1.0,1.0
1900-01-01,1.0,1.0
