date,hfq_factor,hfq_one_point
2023-06-21,1.7343711731992,1.0030844364477722
2022-06-23,1.7290380651714,1.0028076171874982
2021-05-31,1.7241971795355,1.0038838230327645
2020-06-29,1.7175266101277,1.0127084988085873
2018-06-14,1.6959733350202,1.0118324272465269
2017-06-14,1.6761405242125,1.0054241701020241
2015-06-25,1.6670979016174,1.0019659239842595
2014-06-24,1.6638269443219,1.0040453074433446
2012-07-02,1.6571233708154,1.008695652173893
2011-06-21,1.6428378245153,1.0071890726096304
2010-07-12,1.6311116444688,1.0153714773697904
2008-05-16,1.6064186170504,1.0060606060606432
2007-07-04,1.5967413964657,1.0041562759766736
2006-10-16,1.5901323675069,1.3606830000000485
2006-10-13,1.1686280842098,1.1272999999999505
2006-08-22,1.0366611232235,1.0067950169875837
2004-07-06,1.0296645352152,1.007380073800722
2003-06-24,1.0221212052869,1.0055555555556068
2002-05-29,1.0164741268046,1.0064020486555496
2001-05-18,1.0100080064051,1.0100080064051
2000-07-26,1.0,1.0
1900-01-01,1.0,1.0
