date,hfq_factor,hfq_one_point
2023-07-04,6.346638897761,1.0105551211884303
2022-07-19,6.2803490524072,1.0151802656546451
2021-06-29,6.1864372908759,1.016434892541101
2020-06-24,6.0864078321925,1.0128078817733908
2019-06-21,6.0094396397621,1.0156393744250185
2018-07-31,5.9169029786426,1.013743455497393
2017-07-14,5.8366867342581,1.032
2016-06-29,5.6557041998625,1.0146435452793854
2015-07-22,5.5740799083339,1.0132960111966434
2014-07-21,5.5009393570505,1.0032195750160866
2013-05-27,5.4832855080228,1.0029895366218178
2012-07-31,5.4669418850481,1.0024732069249829
2011-05-31,5.4534543639501,1.5028625954198722
2006-01-19,3.6287112212188,1.399999999999977
2002-06-27,2.5919365865849,1.0099800399201713
2000-07-11,2.5663245649783,1.0152671755725275
1998-06-15,2.5277332181365,1.050000000000004
1996-12-11,2.4073649696538,1.3657414182241514
1996-11-26,1.7626799169524,1.3999999999999206
1996-06-24,1.2590570835375,1.210161662817644
1995-04-24,1.040404040404,1.040404040404
1994-02-04,1.0,1.0
1900-01-01,1.0,1.0
