date,hfq_factor,hfq_one_point
2022-07-11,20.4388533483013,1.0009699321047536
2020-07-08,20.4190482578475,1.0060606060606057
2019-07-05,20.2960419430412,1.0036464199834976
2018-07-13,20.2223029335121,1.3052931596091195
2017-04-19,15.4925372776548,1.5050335570469864
2016-04-19,10.2938151811396,1.4957189867251361
2015-04-30,6.8821852717654,1.3028615452344101
2014-05-14,5.2823611971195,1.00331125827816
2013-05-10,5.2649276618154,1.3025500196155115
2012-04-27,4.0420157249466,2.0109229929000922
2011-05-12,2.0100300902708,2.0100300902708
2010-04-27,1.0,1.0
1900-01-01,1.0,1.0
