date,hfq_factor
2023-08-29,5.2752640957413000
2021-07-23,5.1870161833590000
2020-06-03,5.0728066527162000
2019-06-28,4.9921436494045000
2018-06-29,4.9332392995590000
2017-05-26,4.8587753101317000
2016-06-29,4.8135473484682000
2015-05-28,4.7759834338202000
2014-05-08,4.7599297079922000
2013-06-03,4.6975044003464000
2012-05-24,4.6694595979563000
2011-05-16,4.6534865320568000
2010-05-26,4.6427724418065000
2008-06-16,4.6250293624110000
2007-06-13,4.5726422984355000
2006-06-07,4.5519382259329000
2006-04-12,4.4091945184994000
2005-05-31,3.2183901594886000
2004-06-11,3.0731156036784000
2003-06-24,1.5000079017003000
2002-06-10,1.4678753078956000
2001-04-20,1.1140475345867000
2000-09-01,1.0000000000000000
1900-01-01,1.0000000000000000
