date,hfq_factor
2023-05-23,8.5286285432666000
2022-05-30,8.2463693704636000
2021-05-31,6.6049622623820000
2020-05-18,6.3477839996668000
2019-05-20,6.1395081848764000
2018-05-29,5.9341734629742000
2017-06-12,5.8707741738398000
2016-06-21,5.8509181168821000
2015-07-14,5.8210156392830000
2014-09-23,5.7968620474188000
2007-04-23,5.6950002542533000
2002-06-28,2.9973685548702000
2001-05-17,2.1377385414030000
2001-01-12,1.4324528301887000
1997-05-13,1.3000000000000000
1996-12-18,1.0000000000000000
1900-01-01,1.0000000000000000
