date,hfq_factor,hfq_one_point
2023-07-07,2.1117041228451,1.0128554733151711
2022-06-20,2.0849017243628,1.0165562913907202
2021-06-28,2.0509456702201,1.0100797984040428
2020-08-13,2.030478852721,1.0952755905511875
2020-05-27,1.8538520078761,1.0129576306046562
2019-06-14,1.8301377588414,1.0226600985221939
2018-06-21,1.7895855734335,1.000929368029712
2017-05-12,1.7879239340896,1.0005184033177938
2016-05-20,1.7869975486315,1.0006891798759625
2015-04-16,1.7857668340663,1.0027932960893648
2014-05-09,1.7807925531915,1.0035460992907863
2013-04-02,1.7745,1.3
2012-04-27,1.365,1.3
2007-08-07,1.05,1.05
1999-03-19,1.0,1.0
1900-01-01,1.0,1.0
