date,hfq_factor,hfq_one_point
2023-06-07,1.5854572745769,1.0122022934430568
2022-05-11,1.5663442820149,1.4114552893045313
2021-05-14,1.109737087589,1.0113250283125996
2020-06-08,1.0973100205387,1.0112866817154977
2019-06-17,1.0850632569167,1.020040080160319
2018-05-30,1.0637457076649,1.0088652482270235
2017-03-21,1.05439820584,1.0069492703265832
2016-06-03,1.047121475641,1.0083713850836966
2015-05-07,1.0384283916923,1.0064143681847617
2014-07-02,1.0318099825674,1.0091074681238572
2013-07-03,1.0224976181038,1.0142450142450328
2012-06-01,1.0081366965012,1.0081366965012
2011-09-19,1.0,1.0
1900-01-01,1.0,1.0
