date,hfq_factor
2023-07-12,9.2011260523111020
2022-11-11,8.8081954023903000
2022-07-14,8.6724872825548990
2020-05-18,8.6272428914090000
2019-05-14,7.8813717480595010
2018-06-12,7.2656395802424000
2017-05-12,7.0849022772513000
2016-05-06,6.8471538786858000
2015-07-16,6.7952421737678000
2014-07-09,5.1463194206279000
2013-07-02,5.0415063978045000
2011-07-05,4.9554738654187000
2010-06-04,4.0695679241837000
2009-06-05,4.0462866431529000
2008-09-17,3.3678673257380000
2001-07-03,1.7570129631043000
2000-12-08,1.7404763705104000
1998-06-22,1.5600000000000000
1997-07-31,1.2000000000000000
1997-04-08,1.0000000000000000
1900-01-01,1.0000000000000000
