date,hfq_factor,hfq_one_point
2021-05-25,8.36704013785,1.3053830227743235
2006-03-10,6.4096437534997,1.330000000000013
2005-07-22,4.8192810176689,1.0068259385665501
2003-05-27,4.7866079260237,1.0391047712739798
2003-04-22,4.6064728585118,1.0028860028860005
2002-06-06,4.5932168215089,1.0026917900403884
2001-05-25,4.5808860380954,1.0042337002540238
2000-10-24,4.561573702353,1.510000000000008
2000-06-22,3.0209097366576,1.1602414183326961
1998-07-15,2.6036906534493,1.0270969047137277
1998-06-04,2.535,1.3
1997-07-03,1.95,1.5
1996-12-27,1.3,1.3
1996-08-02,1.0,1.0
1900-01-01,1.0,1.0
