date,hfq_factor,hfq_one_point
2023-05-29,6.5395198228225,1.0009824254994009
2022-05-09,6.5331015372821,1.0018827326519626
2021-04-30,6.5208245679503,1.000653310104533
2020-05-29,6.5165672287329,1.0130890052355976
2019-05-15,6.4323738536847,1.0100166944908158
2018-06-15,6.3685817162928,1.0084175084175144
2017-06-14,6.3154216017995,1.00111856823267
2016-06-08,6.3083652648142,1.9009033996354623
2015-05-22,3.3186143314931,1.9014608642165418
2014-06-11,1.7452972048733,1.3062530062530207
2013-06-04,1.3361096177529,1.2072115384614814
2012-06-13,1.1067733990148,1.1067733990148
2011-05-05,1.0,1.0
1900-01-01,1.0,1.0
