date,hfq_factor
2022-06-30,6.3525564386913000
2020-06-05,6.3071810355578000
2019-05-31,6.2000981656842000
2018-04-25,6.1000965823667000
2017-06-02,6.0339350142282000
2016-06-15,5.9913300008886000
2015-05-29,5.9402094377411000
2014-06-05,2.9542641603699000
2013-06-05,2.9409115539953000
2012-05-16,2.9139031825811000
2011-08-05,2.8905296276406000
2010-06-21,2.8720302380237000
2009-07-01,2.8619352283997000
2008-06-16,2.8494033327967000
2007-04-23,2.8122048558673000
2006-05-25,2.7929167567187000
2006-04-25,2.1158460278172000
2005-04-07,2.0790487055943000
2004-10-12,1.1452964178997000
2004-04-09,1.1155937012264000
2003-04-23,1.0969313530646000
2002-04-24,1.0747037673895000
2001-10-26,1.0623508505230000
2001-06-15,1.0537904085365000
2000-05-30,1.0480035309498000
1999-06-25,1.0416596839102000
1998-10-29,1.0157977883096000
1997-10-21,1.0000000000000000
1900-01-01,1.0000000000000000
