date,hfq_factor,hfq_one_point
2021-07-16,2.2005579279471,1.0011615686708504
2020-07-09,2.1980047944395,1.0016196402693862
2019-07-04,2.1944505739208,1.0028420625253653
2018-06-28,2.1882314832255,1.0112359550561565
2017-07-13,2.1639178000786,1.0073206442166927
2016-06-15,2.1481916532757,1.006337135614736
2015-10-09,2.1346639980283,1.9999999999999063
2015-06-18,1.0673319990142,1.002407318247485
2014-05-12,1.0647687617447,1.0045973097224639
2013-05-20,1.0598960911401,1.0571234735413857
2012-05-31,1.0026227944683,1.0026227944683
2012-02-23,1.0,1.0
1900-01-01,1.0,1.0
