date,hfq_factor,hfq_one_point
2023-07-04,1.5489459831018,1.0003792907263684
2022-06-15,1.5483587050039,1.0010482180293432
2020-05-20,1.5467373869882,1.0008340283569706
2019-06-26,1.5454484391657,1.001355932203377
2018-07-17,1.5433557533984,1.0016155088852838
2017-07-11,1.5408664699252,1.0010400416016683
2015-06-04,1.5392655696967,1.00052356020943
2014-05-29,1.5384600932081,1.50243902439033
2013-07-11,1.0239750620378,1.0008896797152587
2012-07-09,1.0230648619827,1.012650221378911
2011-06-21,1.0102845389098,1.0102845389098
2011-01-13,1.0,1.0
1900-01-01,1.0,1.0
