date,hfq_factor,hfq_one_point
2023-06-30,11.8481952765626,1.0035631056513536
2022-07-01,11.806128792342,1.0020140986908348
2021-07-08,11.7823978801966,1.0020109164033288
2020-06-30,11.7587520128912,1.0066808381415133
2017-06-19,11.6807150462898,1.0051960321209301
2016-06-08,11.6203354102422,1.0029306414848576
2014-05-19,11.5863798846928,1.0083752093802365
2013-08-23,11.4901474936239,1.0050505050505028
2012-08-03,11.4324080589826,1.3532806804374282
2011-09-29,8.4479208372998,2.0038697737023763
2006-07-04,4.2158033162461,1.6000000000000076
2006-06-08,2.6348770726538,1.1659892000000085
2006-06-06,2.2597782832412,1.2499999999999725
2001-07-23,1.807822626593,1.0063291139240669
1998-07-14,1.7964526729666,1.0137931034482575
1997-12-16,1.7720111400011,1.056887131918048
1997-07-21,1.6766323351721,1.0896468926553753
1996-07-17,1.5386932651974,1.0711656441717754
1996-05-21,1.4364662212324,1.0427350427350799
1995-08-24,1.3775946547884,1.2
1994-12-20,1.147995545657,1.147995545657
1993-11-30,1.0,1.0
1900-01-01,1.0,1.0
