date,hfq_factor,hfq_one_point
2017-08-16,4.7706995781087,1.0056854074542054
2016-05-25,4.7437295428053,1.0049504950494992
2014-07-04,4.7203614169787,1.0043722673329145
2011-06-16,4.6998125799645,1.001823154056515
2010-07-13,4.691259690829,1.0729225551158992
2010-05-31,4.3724122197452,1.0020618556700942
2009-05-15,4.3634154867828,1.002010454362684
2008-05-19,4.3546606403005,1.005285412262159
2007-08-15,4.3317654739477,1.0080256821829776
2006-07-12,4.2972768953335,1.6172506738544359
2006-04-07,2.6571495469479,1.3200000000000236
2005-04-19,2.0129920810211,1.0365853658536286
2004-07-15,1.941945301691,1.0366972477064602
2003-08-18,1.8732038750824,1.0174029451138036
2002-07-24,1.8411622298507,1.0140845070422448
2001-04-20,1.8155905322139,1.6125048847205488
2000-12-15,1.125944206072,1.0831727205337853
2000-06-26,1.0394872255619,1.0156821745948337
1999-06-16,1.0234375,1.0234375
1998-06-05,1.0,1.0
1900-01-01,1.0,1.0
