date,hfq_factor,hfq_one_point
2023-06-26,6.0855934491766,1.033557046979858
2022-06-22,5.8880092462813,1.0306748466257598
2021-06-21,5.7127708758563,1.0258732212160544
2020-06-19,5.5686909042079,1.0248138957816393
2019-06-20,5.4338557733554,1.0138888888888844
2017-06-28,5.3594193928985,1.1040116703136296
2016-06-22,4.8544952349788,1.5000000000000155
2014-05-14,3.2363301566525,1.2000000000000073
2013-07-09,2.6969417972104,1.0284495021336904
2006-07-27,2.6223375981175,1.380000000000021
2002-05-27,1.900244636317,1.0040883074407192
2001-07-04,1.892507483889,1.0059294166386135
2000-12-22,1.8813521630702,1.2015151515151272
1999-07-09,1.5658164282804,1.0111856823266594
1998-07-27,1.5484954500914,1.0100502512562928
1997-07-15,1.5330875351651,1.1999999999999218
1995-01-04,1.277572945971,1.160354552780106
1993-06-28,1.1010194624652,1.1010194624652
1992-10-12,1.0,1.0
1900-01-01,1.0,1.0
