date,hfq_factor
2023-06-14,126.6304912492630000
2022-07-22,123.5642474084780000
2021-05-14,121.3987863470534900
2020-05-28,120.4515916551387800
2019-06-26,118.4317111181527000
2018-07-12,117.1530366496395000
2017-07-21,115.3383654669116000
2016-06-16,113.6771565568139000
2015-04-13,93.3426651899699900
2014-06-12,77.1019843021191900
2013-06-20,63.3789655907346000
2012-10-19,39.2618527096969000
2008-10-31,38.9712394401951000
2007-06-18,29.8890826054110970
2003-09-29,27.1633695049208000
2002-07-23,26.7271269539852980
2000-11-06,26.4506394337716000
1999-10-18,23.1055129343246000
1997-08-25,22.4939863458555000
1996-05-27,14.9009893711221000
1995-09-25,7.4504946855611010
1994-07-11,6.0200299004407000
1993-05-24,3.7625186877754000
1992-03-23,1.9756060606061000
1991-08-19,1.3089531680441000
1991-04-03,1.0000000000000000
1900-01-01,1.0000000000000000
