date,hfq_factor,hfq_one_point
2020-06-08,3.089266984622,1.0033829499323363
2019-06-10,3.078851384539,1.0052219321149034
2018-06-06,3.0628573513725,1.0049504950494916
2017-05-26,3.0477693841244,1.0023116042533449
2016-04-18,3.0407403956924,1.0007791195948628
2015-09-21,3.0383731396428,2.0
2015-05-26,1.5191865698214,1.0002818489289516
2014-05-29,1.5187585093622,1.5018601190476237
2013-06-07,1.0112516406157,1.0043252595156302
2012-10-16,1.0068965517241,1.0068965517241
2012-06-28,1.0,1.0
1900-01-01,1.0,1.0
