date,hfq_factor,hfq_one_point
2018-06-11,3.4278699317474,1.003703703703729
2017-06-15,3.4152209652095,1.0038520801232624
2016-05-12,3.4021157427797,1.002638522427438
2015-07-08,3.3931628066145,1.0013268465280762
2014-07-09,3.3886665661464,1.0030643513789668
2012-06-05,3.3783142242946,1.0139275766016767
2011-06-13,3.3319088091257,1.99999999999994
2010-08-31,1.6659544045629,1.1218340611353834
2010-04-23,1.4850274762355,1.0054171180931957
2009-05-13,1.4770262506092,1.005010020040035
2008-06-13,1.4696632084826,1.006269592476519
2007-06-19,1.4605064283674,1.0062166962699612
2006-05-19,1.451482999419,1.0218579234973004
2005-12-08,1.4204352347255,1.3100000000000342
2005-04-22,1.0843017058973,1.0389344262294322
2004-06-03,1.043667125203,1.0203804347826346
2003-05-28,1.0228215767635,1.0228215767635
2002-07-18,1.0,1.0
1900-01-01,1.0,1.0
