date,hfq_factor,hfq_one_point
2022-07-07,9.6791317660131,1.019853348132877
2021-07-06,9.490709408106,1.0233228872721516
2020-05-28,9.274403539830098,1.3442553191489435
2019-06-11,6.8992872170309,1.024350649350645
2018-05-24,6.7352788045817,1.411254019292597
2017-04-21,4.7725488909203,1.0073964497041514
2014-05-28,4.7375081501646,1.0164203612479328
2013-06-07,4.660973285057,1.0119474313022787
2012-03-27,4.605944084525,2.046019328117792
2007-03-30,2.2511733008711,1.3552822806037301
2006-11-24,1.6610364741641,1.2699999999999838
2001-07-04,1.3079027355623,1.0060790273556155
1997-07-07,1.3,1.3
1997-03-28,1.0,1.0
1900-01-01,1.0,1.0
