date,hfq_factor
2023-05-22,12.9510872831614000
2022-04-18,12.7523137257252000
2021-04-29,12.6064121034116000
2020-05-19,12.5061713265422000
2019-05-17,12.3910838603470000
2018-05-23,12.2553249734308000
2017-06-26,12.1505096940528000
2016-06-21,12.0355048697880990
2015-07-17,11.9287382943303020
2014-05-30,11.8041753023134000
2013-06-21,9.0691419486016990
2011-07-19,4.5345709743009000
2010-07-16,4.5260951407040000
2009-06-15,4.5123588883802000
2007-07-05,4.5022641257664000
2006-05-30,2.9926028610435000
2006-02-15,2.9578051533570000
2005-06-17,2.3662441226856000
2004-07-08,2.3345250325691000
2003-11-18,2.3148741484566000
1999-09-21,2.2937144213226000
1999-05-28,2.2162012142238000
1998-07-02,1.2312228967910000
1997-05-09,1.0000000000000000
1900-01-01,1.0000000000000000
