date,hfq_factor,hfq_one_point
2022-07-27,4.6008170635945,1.0158649073821595
2021-06-02,4.5289654462527,1.0124481264148821
2020-06-05,4.4732814729876,1.014970059880234
2018-07-17,4.4073038701412,1.604947433518857
2017-07-03,2.7460736582993,1.0042194092826995
2016-06-28,2.7345355336846,1.0033222591362136
2015-07-17,2.7254807802618,1.001621621621618
2014-07-04,2.7210682371745,1.6038443056223608
2013-07-05,1.6965912636505,1.299999999999977
2012-07-20,1.3050702028081,1.0039001560062308
2011-05-09,1.3,1.3
2010-11-05,1.0,1.0
1900-01-01,1.0,1.0
