date,hfq_factor
2023-07-11,7.6342034915851010
2022-07-07,7.5098021254966000
2021-07-06,7.2961612029608990
2020-07-09,7.0683845510488000
2019-07-03,4.9382157236327000
2018-07-03,4.8445800045615000
2011-08-19,4.7435219770190000
2010-08-24,4.7342209535346000
2009-07-30,4.7272383267595000
2008-08-26,3.9340128738318000
2007-07-11,3.9252900071492000
2007-03-06,3.9225431282079000
2006-08-21,3.0644868189124000
2005-07-12,2.5469471566759000
2004-09-27,2.1148321996584000
2004-08-24,1.3182265051490000
2003-10-16,1.3096106456382000
1997-05-27,1.3000000000000000
1996-10-22,1.0000000000000000
1900-01-01,1.0000000000000000
