date,hfq_factor,hfq_one_point
2023-10-25,2.8444207670549,1.0203878359145588
2023-06-14,2.7875878827049,1.0306537995884073
2022-10-20,2.7046791888975,1.0224280125951641
2022-06-20,2.6453492623235,1.0326232538940034
2021-10-25,2.5617757999812,1.016360235958816
2021-04-22,2.5205391841845,1.0188628402048205
2020-09-16,2.4738748776801,1.0101125015800714
2020-05-08,2.4491082664657,1.0180731266509315
2019-09-04,2.4056309928564,1.0085714285714111
2019-05-23,2.3851865368265,1.0143715704207077
2018-09-06,2.351393322111,1.0099710517851301
2018-06-07,2.3281789294405,1.0191662673694473
2017-09-04,2.2843955927326,1.0089814981138465
2017-07-11,2.2640609337267,1.0108738631870295
2016-09-05,2.23970666982,1.0057703404501241
2016-07-05,2.2268569471015,1.0109068245559183
2015-09-09,2.2028310552555,1.0060851926977774
2015-07-27,2.1895074803245,2.0124812780828445
2014-09-12,1.0879641486207,1.0058452186111617
2014-06-27,1.0816417163298,1.0114649681528758
2013-09-10,1.0693812938525,1.0053461641272592
2013-05-20,1.0636946078974,1.0074719800746874
2012-09-26,1.0558056491244,1.00370553359682
2012-07-16,1.0519077695436,1.0055865921788478
2011-09-02,1.0460638374905,1.0036603221082732
2011-07-21,1.042248870906,1.0085634767715626
2010-09-09,1.0333993793254,1.0030144694533962
2010-07-13,1.030293590768,1.00645022575789
2009-09-01,1.0236905555783,1.003477051460391
2008-10-06,1.0201434642561,1.0060477774417906
2008-05-23,1.0140109516967,1.0090122566690851
2007-09-03,1.0049540478766,1.0019627085377794
2007-06-22,1.0029854797123,1.0029854797123
2007-03-01,1.0,1.0
1900-01-01,1.0,1.0
