date,hfq_factor,hfq_one_point
2023-06-14,1.8247917703713,1.0220809635329533
2022-06-17,1.7853691003731,1.0347576530612328
2021-06-11,1.7253983047057,1.0102985269195481
2020-05-19,1.7078103735997,1.04931794333684
2019-06-26,1.6275432860405,1.0385802469136105
2017-06-16,1.5670847687284,1.0221212719731059
2012-04-26,1.5331691176951,1.0109051254089192
2010-04-29,1.5166300765118,1.0034602076125076
2008-12-12,1.5114003176272,1.005635787249011
2007-06-01,1.5029301232027,1.0053395628232709
2005-10-25,1.4949477557434,1.3799999999999706
2000-05-15,1.0832954751764,1.0674536256323817
1998-08-13,1.0148407848019,1.0019650655022414
1998-06-24,1.0128504672897,1.0128504672897
1997-01-30,1.0,1.0
1900-01-01,1.0,1.0
