date,hfq_factor,hfq_one_point
2018-07-25,13.6323556962159,1.0008741258741323
2016-07-20,13.6204497087082,1.0045766590388985
2014-10-10,13.5583975460262,2.4999999999999907
2012-06-04,5.4233590184105,1.0040106951871721
2011-06-07,5.4016944684035,1.0048402710551698
2010-05-21,5.3756747455307,1.0080385852090166
2009-05-15,5.3328065258693,1.007763975155269
2008-05-08,5.2917217298303,2.0062774639045635
2007-04-09,2.6375822013829,1.5084841628959371
2006-06-21,1.7484984372122,1.3000000000000371
2006-05-24,1.3449987978555,1.304754937820035
2005-07-11,1.0308439990292,1.0088339222614422
2004-07-22,1.0218173440465,1.010183299389017
2002-07-25,1.0115167659815,1.0055279159757047
2001-07-11,1.0059559261465,1.0059559261465
2000-11-22,1.0,1.0
1900-01-01,1.0,1.0
