date,hfq_factor
2020-07-30,6.9706927063654000
2019-08-08,6.9390488354545000
2018-08-16,6.8946625955689000
2017-08-17,6.8583748976975000
2016-08-25,6.8417887431686000
2015-08-26,6.7963283528485000
2014-08-20,6.7066885304488000
2013-07-25,6.6472621763816000
2012-04-12,6.5830817139889000
2011-05-30,3.6518734188549000
2010-06-10,3.6422632256474000
2009-08-07,3.6331445408907000
2008-07-11,3.6205606656873000
2007-10-25,2.4113304512703000
2007-07-31,2.1664001430359000
2006-05-18,2.1598352941176000
1997-05-27,1.8781176470588000
1995-06-12,1.1738235294118000
1994-07-18,1.0502631578947000
1994-05-06,1.0000000000000000
1900-01-01,1.0000000000000000
