date,hfq_factor
2023-05-19,19.0079165089056000
2022-05-13,18.5450180546584000
2021-05-14,18.1518794046827030
2020-05-22,14.9795635838773000
2019-05-09,11.4353152607164000
2018-05-04,11.3187869122716000
2017-05-18,8.0398152222862000
2016-04-15,6.1384806357564000
2015-04-17,4.7024230031612000
2014-06-06,3.5972267935054000
2013-06-13,2.9602646625705000
2012-05-04,2.3496375039145000
2011-05-06,2.3062462296040000
2010-05-12,1.8184426229508000
2009-10-30,1.0000000000000000
1900-01-01,1.0000000000000000
