date,hfq_factor,hfq_one_point
2023-06-21,49.3803613399084,1.216968817984047
2022-06-22,40.576521444246005,1.215246358847227
2021-06-23,33.3895437322985,1.2182015167930649
2020-07-09,27.408883729021294,1.0132238942088456
2019-07-23,27.0511620241871,1.0207282913165288
2018-06-29,26.5018244858254,1.023300970873784
2017-06-22,25.8983673817839,1.0177514792899411
2016-05-31,25.4466516716365,1.021060842433699
2015-06-02,24.9217780313506,1.005540166204987
2014-06-19,24.7844679595525,1.0075585789871508
2013-06-06,24.5985379673578,1.4130782918149396
2012-04-05,17.407767219864198,1.5047664442326014
2011-03-25,11.5684180004039,2.0028868360277134
2010-03-24,5.7758720025078,2.00472738733061
2009-04-28,2.8811259022099,1.0036192544335891
2008-04-03,2.8707359782928,1.010822510822509
2007-03-27,2.8400000470477,1.1999999999999915
2006-12-18,2.3666667058731,1.1800000000000088
2006-05-31,2.0056497507399,1.0037678975132103
2005-05-19,1.9981210354593,1.0165289256197843
2004-10-14,1.9656312625251,1.3000000000000265
2004-04-02,1.5120240480962,1.5120240480962
2003-10-16,1.0,1.0
1900-01-01,1.0,1.0
