date,hfq_factor
2023-06-21,3.2084854568493000
2022-07-08,3.2043938707194000
2021-06-18,3.2015745998837000
2020-06-12,3.1984673152988000
2019-06-11,3.1333916832479000
2018-06-19,3.0538303201523000
2017-06-06,3.0083719209156000
2016-05-06,2.9539422744007000
2015-08-04,2.9202711204774000
2014-06-24,2.8797258775690000
2013-06-17,2.8122600431993000
2012-06-18,2.7328297977044000
2011-07-11,2.6736705236711000
2010-06-11,2.6176928487953000
2009-06-15,2.5741854884275000
2008-06-16,2.5231393172689000
2007-06-19,2.4553650455080000
2006-05-15,2.4147804993013000
2006-01-23,2.3418704600712000
2005-07-05,1.7876873741001000
2004-07-19,1.7466500742643000
2003-09-19,1.7310084318082000
2002-08-01,1.7090691614431000
2001-08-08,1.6926987671764000
2001-01-12,1.6788920888144000
1999-07-28,1.5831149243719000
1998-07-28,1.5724899919936000
1997-07-23,1.2096076861489000
1996-10-11,1.0000000000000000
1900-01-01,1.0000000000000000
