date,hfq_factor,hfq_one_point
2023-06-07,2.3911059940804,1.006127450980401
2021-05-27,2.376543838209,1.0064102564102477
2020-06-01,2.3614066163096,1.0123213405618443
2019-05-27,2.3326650557411,1.0067264573990913
2018-09-13,2.3170793204021,1.0053763440860546
2018-05-25,2.3046885218972,1.0040420371867316
2017-06-20,2.2954103877511,1.009276437847848
2016-05-27,2.2743128658049,1.0056818181818465
2015-09-15,2.2614636405743,1.4999999999999336
2015-05-12,1.5076424270496,1.5076424270496
2014-12-03,1.0,1.0
1900-01-01,1.0,1.0
