date,hfq_factor
2023-05-22,8.3961667437065000
2022-05-13,8.2876610995646000
2021-06-29,8.1898369600512990
2020-05-15,8.1153561137416000
2019-06-04,8.0349861596565000
2018-06-13,7.9381124029951010
2017-05-05,7.8663206887562000
2016-05-06,7.7667470091516995
2015-06-10,3.0849837607646000
2014-05-19,3.0717093039627000
2013-06-03,3.0400639471224000
2012-05-22,3.0129527942052000
2011-04-19,2.9956832902262000
2010-04-02,2.9830681163482000
2009-06-09,2.9714885745409000
2008-06-04,2.9496270287180000
2007-08-23,2.9233632264075000
2007-06-06,1.4616816132038000
2006-05-22,1.4514400099722000
2006-04-28,1.4278623619870000
2005-04-20,1.0817139105962000
2004-04-14,1.0490139737583000
2003-06-23,1.0181865270064000
2002-06-13,1.0096159333447000
2001-05-18,1.0037664783427000
2000-08-18,1.0000000000000000
1900-01-01,1.0000000000000000
