date,hfq_factor,hfq_one_point
2020-07-24,2.6698724374874,1.0005175983437136
2019-08-16,2.6684912308461,1.0050718512256904
2018-08-16,2.6550253373347,1.0037850113550446
2017-08-15,2.645013929577,1.001457725947502
2016-08-17,2.6411638365209,1.0018315018314945
2015-08-13,2.6363353834377,1.001614205004055
2014-08-08,2.6320866559865,1.0038610038609914
2013-06-06,2.6219632457712,1.004385964912291
2012-08-16,2.6105136246106,1.0051457975986062
2010-08-06,2.5971492203891,1.004851379239556
2009-08-25,2.5846102956584,1.0148501436236732
2008-08-08,2.5467900969395,1.0220655983738236
2007-06-21,2.491806886947,1.000761614622972
2006-03-17,2.4899105346739,1.3100000000000447
2001-08-27,1.9006950646365,1.0026901442895197
2000-07-11,1.8955956388534,1.003577360419101
1999-08-16,1.8888385824704,1.0567386231038394
1998-07-09,1.7874226806649,1.1530997304582427
1996-08-15,1.5501024182484,1.051886792452787
1995-08-15,1.4736399671241,1.2172910662823964
1994-06-08,1.2105896510229,1.2105896510229
1993-04-29,1.0,1.0
1900-01-01,1.0,1.0
