date,hfq_factor,hfq_one_point
2021-06-11,185.2044630847344,1.0650671653704935
2020-04-22,173.88993774895812,1.0874125874125873
2019-06-13,159.9116469331255,1.0638297872340423
2018-05-24,150.316948117138,1.3999999999999995
2017-09-27,107.3692486550986,1.4000000000000012
2000-07-07,76.6923204679275,1.199999999999999
1999-03-19,63.9102670566063,1.200000000000001
1997-05-26,53.258555880505206,1.5999999999999976
1996-06-20,33.286597425315804,1.1099188458070355
1995-07-03,29.9901182424853,1.199999999999999
1994-07-04,24.9917652020711,1.4191060473269044
1993-04-05,17.6109215017065,1.76109215017065
1992-12-10,10.0,10.0
1992-01-13,1.0,1.0
1900-01-01,1.0,1.0
