date,hfq_factor,hfq_one_point
2023-05-19,2.2313683734009,1.0074000986679503
2022-05-11,2.2149773226659,1.007271953079435
2021-06-04,2.1989863967663,1.0082064032887266
2020-05-26,2.1810875130264,1.0090252707581482
2019-04-30,2.1615786801728,1.0137741046831832
2018-05-04,2.132209404627,1.010070493454178
2017-05-10,2.110951085538,1.0065075921909112
2016-04-07,2.0973026948987,1.0059880239520995
2015-09-17,2.0848187502862,2.0
2015-05-19,1.0424093751431,1.006432246998265
2014-05-06,1.0357471933676,1.0096618357488294
2013-07-02,1.0258357369717,1.0092364532018843
2012-05-25,1.0164473684211,1.0164473684211
2011-06-22,1.0,1.0
1900-01-01,1.0,1.0
