date,hfq_factor
2023-06-02,11.1695430896136990
2022-05-27,11.0356424731548000
2021-06-11,9.1535949195935000
2020-06-11,9.1443488641192000
2019-06-19,9.1336137694014000
2018-06-22,9.0702924974707010
2017-06-19,9.0641347972008980
2016-06-20,9.0565771528452000
2015-06-17,9.0375701559844000
2014-06-10,9.0320345714273000
2013-06-14,9.0166390579532000
2012-06-18,8.9908182129992000
2011-07-18,8.9664858227068990
2010-08-13,8.9279794418732000
2009-07-17,8.9066035932494000
2008-07-17,8.8899245603032000
2007-07-11,5.9169827318360000
2006-07-21,5.9143761315136000
2006-03-06,3.9273941240760000
2005-06-08,3.0924363181700000
2004-05-21,3.0742455162985000
2003-04-29,3.0618243222932000
1996-08-01,3.0525554292893000
1995-08-09,3.0175868024039000
1994-05-31,2.3732912418906000
1993-05-17,1.5671256454389000
1992-06-02,1.0000000000000000
1900-01-01,1.0000000000000000
