date,hfq_factor
2023-06-16,3.9406795121955000
2022-06-17,3.9027714095055000
2021-06-18,3.8691420867025000
2020-06-08,3.8418946072187000
2018-06-07,3.8170547713962000
2017-06-08,3.7902997145873000
2016-06-03,3.7649973132883000
2014-06-17,3.7451606572647000
2013-06-21,3.7218505286925000
2012-06-08,3.6741344962734000
2006-06-06,2.4398921687315000
2006-01-16,1.6221261121786000
2005-07-15,1.1840336585245000
2004-03-30,1.1308099956984000
2004-03-19,1.0790920016743000
2003-05-20,1.0495471098423000
2002-04-03,1.0248657108426000
2001-06-07,1.0094284030642000
2000-05-25,1.0000000000000000
1900-01-01,1.0000000000000000
