date,hfq_factor
2023-06-06,18.5283834024130000
2022-05-18,17.7989194889322000
2021-05-13,16.8757390175144980
2020-06-04,15.9657726979427000
2019-05-23,14.9860548278416990
2015-06-09,14.9075938078006020
2014-06-19,14.7831564638289980
2013-06-04,14.3418682111774000
2012-05-07,14.0866748266368000
2009-11-04,13.9150953525000000
2006-12-22,13.8256092087540000
2006-12-21,12.5687356443218000
2005-06-03,8.3236659896171010
2003-05-22,8.0871982058212000
2001-10-30,7.9600410013271010
2000-12-29,4.9257435492982000
2000-03-21,4.6041784815575000
1999-05-18,2.3020892407787000
1998-04-28,2.2569502360576000
1998-02-16,1.8807918633813000
1997-10-07,1.3202948829141000
1997-04-18,1.3000000000000000
1996-07-16,1.0000000000000000
1900-01-01,1.0000000000000000
