date,hfq_factor
2021-05-28,7.2974408956138000
2020-07-09,7.2285971135796990
2019-05-22,7.1757564914044000
2018-05-11,7.1307956111324000
2017-06-19,7.0771133355154000
2015-06-12,7.0101902779691000
2014-06-26,6.9703879201098000
2013-08-09,6.8635620516024000
2011-07-08,6.6184348354737000
2010-05-17,6.5539695611022000
2010-02-03,6.4956083005403000
2009-05-22,5.7853474957605000
2008-05-12,5.7208508681600000
2008-01-21,4.0552709692884000
2007-07-04,3.5935137606642000
2006-06-15,3.5699187917826000
2006-03-28,2.2091300139555000
2005-07-15,1.9636711235160000
2004-07-14,1.9237591088104000
2003-06-24,1.8922865671530000
2002-05-24,1.8761131776901000
2001-12-21,1.8565957454125000
2001-04-23,1.8507845285294000
2000-07-13,1.8218434100222000
1999-09-07,1.8051903623986000
1999-06-21,1.6721675567610000
1998-04-30,1.6601289134438000
1997-05-19,1.0000000000000000
1900-01-01,1.0000000000000000
