date,hfq_factor,hfq_one_point
2023-06-16,381.1809360201551,1.0039318479685453
2022-07-15,379.68806029161664,1.0044843049327352
2021-06-18,377.993024308172,1.0032930845225023
2020-07-10,376.7523469854976,1.3059270516717334
2018-06-22,288.49417469621466,1.0079365079365077
2017-07-20,286.22256702144136,1.0050200803212852
2016-07-08,284.7928838694861,1.004668534080299
2015-07-17,283.4694968626576,1.0045662100456614
2014-07-09,282.18099914964574,1.0129032258064516
2013-07-09,278.5863367400961,1.01432664756447
2012-06-11,274.65150147540544,1.0081499592502041
2011-06-13,272.43119831068907,1.012908777969019
2010-06-10,268.9592629031612,1.199999999999999
2009-05-21,224.1327190859678,1.012322858903266
2007-05-24,221.4043841001373,1.005176613885505
2006-05-24,220.2641615828086,1.2084033613445386
2005-11-24,182.27701827784568,1.3499999999999996
2005-04-26,135.020013539145,1.019474196689387
2004-04-12,132.4408346749779,1.5999999999999999
2003-06-30,82.7755216718612,1.0114754098360659
2002-10-23,81.8364152671561,1.4999999999999991
2002-08-12,54.5576101781041,1.0104529616724744
2001-08-03,53.993221107296094,1.0073875083948962
2000-07-12,53.597270819175904,1.1401639344262275
2000-07-04,47.0083899348632,1.0031746031746038
1999-07-08,46.8596292072212,1.0108813928182823
1998-08-07,46.355219850846304,1.5194010965837175
1997-07-22,30.5088761322295,1.0169070114370975
1996-06-04,30.0016380938452,1.16
1995-05-15,25.8634811153838,1.2150706436420726
1994-06-27,21.2855781272603,1.2000000000000013
1994-04-18,17.7379817727169,1.215094339622643
1993-07-12,14.5980284775465,1.4598028477546499
1992-12-10,10.0,10.0
1992-09-29,1.0,1.0
1900-01-01,1.0,1.0
