date,hfq_factor,hfq_one_point
2023-06-13,12.6905489783218,1.0019607843137286
2022-07-14,12.665714244509,1.0021186440677998
2021-06-18,12.6389368359582,1.0018903591682353
2020-06-29,12.6150897853244,1.0020576131687269
2019-05-09,12.5891861102005,1.1063829787234085
2018-04-10,11.3786874457581,1.310473313192337
2015-05-28,8.6828837575024,1.1215606130980025
2014-06-11,7.741787341763299,1.0063291139240524
2013-04-22,7.6930968553371,1.1028205128205135
2011-04-18,6.9758376507358,1.3018660287081378
2010-03-29,5.3583375684655,1.3033276450511988
2008-03-28,4.1112743896835,1.2999999999999998
2007-07-19,3.162518761295,1.0057636887607944
2006-06-08,3.1443954446114,1.2000000000000306
2006-02-21,2.6203295371761,1.3199999999999454
2005-04-28,1.9850981342244,1.0200803212851526
2003-06-09,1.9460213992987,1.0145208131655443
2001-10-19,1.9181680395759,1.5029171528588259
2001-08-15,1.2762965915501,1.0420634920635252
2000-04-21,1.2247781457373,1.0053380782917938
1999-05-31,1.2182748989458,1.2053357047576196
1998-08-26,1.0107349298101,1.0107349298101
1998-03-27,1.0,1.0
1900-01-01,1.0,1.0
