date,hfq_factor,hfq_one_point
2023-05-31,9.655087296056099,1.0074452368750924
2022-06-08,9.583734125345,1.004512786227649
2021-06-24,9.5406790801895,1.0034974441754072
2020-07-27,9.5074273836634,1.0036506759454702
2019-06-27,9.4728450959365,1.0014505366985746
2018-06-11,9.459124289018899,1.0012086052695257
2017-06-08,9.447705742074099,1.0008128759551262
2016-05-09,9.44003216691,1.8031250000000045
2015-04-29,5.235373125496,1.300935319087686
2014-06-04,4.0243146978033,1.7047360356595511
2013-05-31,2.3606673488581,1.3026976551152067
2012-05-31,1.812137559002,1.812137559002
2011-07-19,1.0,1.0
1900-01-01,1.0,1.0
