date,hfq_factor
2023-07-14,34.2959629753233000
2022-06-24,33.4442420405057000
2021-06-17,32.5710242326595960
2020-07-01,32.2400178888317000
2019-06-26,31.7904558863977980
2018-06-27,28.5903241584654030
2017-07-19,24.6449675165600000
2016-05-19,21.2069403574516000
2015-05-08,20.6112397856129980
2014-05-08,19.9195874438139000
2013-05-30,19.1280806579670000
2012-05-25,18.8714427242734000
2011-06-03,18.5116058926665000
2010-05-14,18.1064112671234000
2009-07-03,10.4744084555224980
2008-06-10,10.4089024614292000
2007-06-19,10.3161314947498000
2006-06-16,10.0363087598108000
2006-05-24,9.8121728321724000
2005-05-27,7.2414559647028990
2004-06-24,4.6326600355773000
2003-06-18,4.5462477240328000
2002-07-01,4.4777113261831000
2001-06-26,4.4441993818881000
1997-11-03,4.4181591511349000
1997-07-30,3.9333698854031000
1996-07-24,3.5538419779782000
1995-07-21,2.7230292752897000
1994-05-11,2.0617550484321000
1993-05-24,1.5692004596946000
1992-02-28,1.0000000000000000
1900-01-01,1.0000000000000000
