date,hfq_factor
2023-08-25,6.0430397335421000
2022-08-09,5.9218760296114000
2021-08-10,5.8093463188349000
2020-08-20,5.6685136808026000
2019-08-16,5.6126662553760000
2018-08-24,5.4453510011507000
2017-08-24,5.3005278362264000
2016-06-28,2.6264413210965000
2015-06-26,2.6004369515807000
2014-07-18,2.5626516715369000
2013-05-22,2.4895104504677000
2006-04-05,2.4076807770010000
2005-08-12,1.7197719835721000
2004-07-23,1.0635827608193000
2003-07-18,1.0480133882913000
2002-08-01,1.0191772503504000
2001-07-31,1.0061387354205000
2001-02-16,1.0000000000000000
1900-01-01,1.0000000000000000
