date,hfq_factor,hfq_one_point
2017-09-20,6.2368714037007,1.0064091596823217
2008-04-25,6.197152861436,2.001026167265255
2007-01-29,3.0969874171638,1.245624900000017
2007-01-26,2.4862921551775,1.1500000000000092
2004-06-09,2.1619931784152,1.012771392081733
2002-08-22,2.1347297083217,1.0016299918500169
2001-06-07,2.131255778772,1.007845188284513
1999-06-17,2.1146658271988,1.0210674157303667
1998-08-28,2.0710344827586,1.0620689655172306
1997-11-03,1.95,1.5
1997-05-12,1.3,1.3
1996-10-10,1.0,1.0
1900-01-01,1.0,1.0
