date,hfq_factor,hfq_one_point
2023-06-20,11.251104304891,1.0408791857869006
2022-06-14,10.8092317134627,1.0568424143812487
2021-06-17,10.2278557014493,1.0555988229660809
2020-07-08,9.689150346635,1.0479587792310718
2019-06-03,9.2457361288049,1.4622583139984453
2018-06-11,6.3229157531839,1.0192307692307718
2017-06-09,6.203615455954,1.0118203309692781
2016-06-07,6.1311433127769,1.0077041602465253
2015-06-12,6.0842691284285,1.011463250168579
2014-06-17,6.0153140783063,1.6279965004374584
2013-06-06,3.6949183101376,1.0130718954248372
2012-05-25,3.6472419448455,1.010087424344296
2011-05-26,3.6108180905362,2.008748906386718
2010-06-07,1.7975457654542,1.0113830392714798
2009-05-21,1.7773145244249,1.006065507480826
2008-06-10,1.766599203739,1.0050462573591066
2007-05-16,1.757729249578,1.003121748178954
2006-05-17,1.7522591378055,1.0093750000000488
2005-12-29,1.7359842851323,1.2999999999999476
2005-06-16,1.3353725270249,1.0155038759689863
2004-06-22,1.3149851602001,1.0081300813008347
2003-05-23,1.3043804411662,1.005442176870745
2002-06-14,1.2973201952059,1.0038525041276476
2001-06-12,1.2923414444568,1.003212851405627
1998-08-25,1.2882026407916,1.005102040816366
1996-07-30,1.2816635410921,1.0250965250965267
1994-12-05,1.2502857142857,1.0419047619047501
1994-04-18,1.2,1.2
1994-01-03,1.0,1.0
1900-01-01,1.0,1.0
