date,hfq_factor
2023-06-29,5.0926277959171000
2022-07-06,5.0208525048337000
2021-06-23,4.9744245424376000
2020-06-05,4.9568677499349000
2019-06-06,4.9518859733018000
2018-06-01,4.9371701160260000
2017-06-16,4.9113885488405000
2016-06-07,4.9027341196796000
2015-06-02,4.8692911857118000
2014-06-26,4.8653816785374000
2013-06-27,4.8514006967025000
2012-06-21,4.8330241789119000
2011-06-23,4.8041530667321000
2010-05-26,4.7785763866962000
2007-06-12,4.7545875494136000
2006-07-07,4.7310499872878000
2006-07-06,3.4440197912847000
2003-08-21,2.8084643164680000
2002-05-27,2.7999795300134000
2001-10-29,1.5525623095069000
2001-06-26,1.5535744100998000
2000-03-23,1.5502512562814000
1996-07-19,1.0335008375209000
1995-12-08,1.0000000000000000
1900-01-01,1.0000000000000000
