date,hfq_factor,hfq_one_point
2023-07-10,3.8463565392717,1.0030252931890538
2022-07-07,3.8347552802407,1.0065316128980024
2021-06-16,3.809870679769,1.0065146579804538
2020-04-02,3.7852113226184,1.0031989763275717
2019-07-05,3.7731411334519,1.0025188916876706
2018-06-07,3.7636608793477,1.002169197396963
2017-05-16,3.7555144272279,1.8065099457504021
2016-05-25,2.0788783566137,1.0046750818139765
2015-06-18,2.0692046555591,1.0012097749818472
2014-04-17,2.0667044082711,1.0045537340619253
2013-05-10,2.0573358479435,1.0123915737298568
2012-05-08,2.0321542586174,2.01686340640814
2011-05-17,1.0075815011372,1.0075815011372
2011-02-01,1.0,1.0
1900-01-01,1.0,1.0
