date,hfq_factor
2023-05-24,27.8626753979631020
2021-05-31,26.9813443350425000
2020-04-29,26.2682498887209980
2019-04-22,23.1880466738380000
2018-04-27,22.1831475763803000
2017-06-12,21.0349515320542000
2016-05-17,20.2220065453080980
2015-05-26,15.3381356048425990
2014-06-04,10.1591968988896980
2013-07-15,8.0020458393016990
2012-07-10,7.9059059213284995
2011-05-26,6.9863155633875000
2010-08-06,5.6703168852147000
2009-05-18,3.5113974396816000
2008-05-29,3.4263757099072000
2007-06-06,3.3683015453325000
2006-06-07,3.3557799782495000
2005-05-24,3.0290604058330000
2004-05-18,2.4110234171989000
2002-05-13,2.3305218005979000
2000-04-24,2.2023431015650000
1999-05-13,2.0624487993595000
1998-09-15,2.0043843624406000
1998-07-20,1.0021921812203000
1997-11-13,1.0000000000000000
1900-01-01,1.0000000000000000
