date,hfq_factor
2023-06-19,11.9300062323466000
2022-06-30,8.4247206684919000
2021-06-25,8.0607494414545000
2020-06-22,7.9660285314492000
2019-07-05,7.6480234004532000
2018-07-05,7.3400493037907010
2016-06-28,7.1066951351730000
2015-06-26,7.0090756965031000
2014-07-25,6.9991259045049000
2013-07-01,6.7687416600888000
2012-06-01,6.4476946248276000
2011-05-17,3.1839235066873000
2010-06-21,3.1424661693607000
2009-05-21,3.1099578986432000
2008-04-28,3.0592919178721000
2007-05-24,2.1657498439077000
2006-06-05,2.1384819831094000
2006-02-28,2.0902455474001000
2005-04-28,1.6078811903078000
2004-06-17,1.5825402732029000
2003-06-11,1.5618083045583000
2002-06-07,1.5442005446422000
2000-11-02,1.5329015162667000
1999-09-13,1.5000000000000000
1998-12-17,1.0000000000000000
1900-01-01,1.0000000000000000
