date,hfq_factor,hfq_one_point
2023-05-22,7.963829356264,1.3108878463819933
2022-05-27,6.0751416517011,1.0074567225596969
2020-05-26,6.0301763000456,1.0127931769722684
2019-05-20,5.9540056520451,1.0178054084451964
2018-04-10,5.8498467414714,1.046860356138703
2017-05-10,5.5879914710385,1.0137111517367587
2016-05-11,5.512409981349,2.0133392618941386
2015-06-15,2.7379439152063,1.0030446549391272
2014-05-09,2.7296331242326,1.0117388114453447
2013-05-10,2.6979622540457,1.623880597014869
2012-04-27,1.6614289615907,1.0169779286927088
2011-04-29,1.6336922510466,1.6196038390851357
2010-06-11,1.008698677801,1.008698677801
2010-01-08,1.0,1.0
1900-01-01,1.0,1.0
