date,hfq_factor,hfq_one_point
2023-06-14,6.005740959296,1.0211267605633672
2022-06-10,5.8814842497934,1.0357142857142831
2021-06-17,5.6786744480764,1.0231237802353803
2017-06-08,5.5503298406083,1.3000000000000047
2009-04-23,4.2694844927756,1.8110565110565093
2008-04-24,2.3574551466011,1.0458015267175813
2007-06-28,2.254208935801,1.2211889346674318
2006-06-23,1.8459133323337,1.3002087682672336
2006-04-24,1.4197053406998,1.2999999999999268
2005-05-27,1.0920810313076,1.0920810313076
2004-06-29,1.0,1.0
1900-01-01,1.0,1.0
