date,hfq_factor,hfq_one_point
2014-05-05,3.7501589946131,1.0276497695852496
2013-05-30,3.6492578557446,1.0307017543859678
2012-05-24,3.5405565579139,1.033243486073663
2009-05-25,3.4266429990941,1.0152207001522346
2008-05-19,3.3752690410866,1.0139470013946754
2007-05-21,3.3288416815119,1.0078369905956224
2006-05-22,3.3029564429309,1.5394045534150738
2006-01-13,2.1456065175353,1.3299999999999572
2005-06-23,1.6132379831093,1.0523560209424139
2004-05-20,1.5329773869347,1.5329773869347
2003-04-01,1.0,1.0
1900-01-01,1.0,1.0
