date,hfq_factor,hfq_one_point
2023-06-02,1.7541651636018,1.0087873462214805
2022-05-30,1.7388849792498,1.0624999999999505
2021-06-08,1.6365976275293,1.0446827524575961
2020-05-29,1.5665977290036,1.0719822812846131
2019-06-04,1.4614026335643,1.0754716981131742
2018-06-01,1.3588480627879,1.0621504039776701
2017-05-25,1.27933676596,1.0563697857947552
2016-06-01,1.2110690623336,1.0318268618714017
2015-05-27,1.1737134465923,1.0273074822501644
2014-05-23,1.1425142587509,1.0626678603402184
2013-06-19,1.0751376807285,1.0493653032439738
2012-05-31,1.0245599672534,1.0245599672534
2011-05-30,1.0,1.0
1900-01-01,1.0,1.0
