date,hfq_factor,hfq_one_point
2022-06-21,2.4959895201158,1.013440860215031
2021-06-04,2.4628862108305,1.0219780219780348
2007-02-12,2.4099209159739,1.5
2003-09-11,1.6066139439826,1.0034364261168474
2002-06-24,1.6011118414347,1.0095367847411565
2001-06-12,1.5859866283577,1.0044603033006367
2000-07-10,1.57894405896,1.0508164526890393
2000-05-15,1.5025878733812,1.1524129248846322
1999-04-26,1.3038623924941,1.1999999999999815
1998-07-14,1.0865519937451,1.0865519937451
1997-05-28,1.0,1.0
1900-01-01,1.0,1.0
