date,hfq_factor,hfq_one_point
2022-05-27,8.4744585916518,1.0076502732240447
2021-07-21,8.410118884339902,1.0047716428084539
2020-05-28,8.370179378104899,1.0059970014992548
2019-05-28,8.3202826306944,1.0050143266475555
2018-04-03,8.278770172807901,1.0043613707165193
2017-07-26,8.2428201782609,1.0026845637583872
2016-08-19,8.2207510479309,1.0031266284523195
2015-07-13,8.1951279277815,1.0065359477124103
2014-08-05,8.1419128113674,1.0058892815076586
2013-06-07,8.094243532612301,1.0038809831824114
2008-10-08,8.0629513540068,1.5
2008-06-20,5.3753009026712,1.0147492625368661
2007-06-25,5.2971715290859,1.0177619893428032
2006-06-09,5.2047252545818,1.2571103526735177
2006-04-26,4.1402294106582,1.3199999999999654
2005-06-07,3.1365374323169,1.0158478605388297
2004-05-28,3.0876054910951,2.000000000000065
2002-08-19,1.5438027455475,1.0096711798839546
2001-07-06,1.5290153629273,1.0073265436400565
2000-07-21,1.5178944430493,1.0039292730844946
1999-07-09,1.5119535646029,1.0112826603325396
1998-07-07,1.495085028063,1.0079074186464094
1998-03-31,1.4833555150044,1.2055057876760407
1997-07-09,1.2304839430626,1.1039639639640448
1996-06-10,1.1146051712089,1.1146051712089
1995-03-15,1.0,1.0
1900-01-01,1.0,1.0
