date,hfq_factor
2023-08-18,31.7484436669355000
2022-07-20,31.4118426141859000
2021-07-20,30.9114367217078970
2020-06-19,30.5979043990350020
2018-07-04,30.4377059466840000
2015-06-12,30.0739086644527000
2011-07-01,29.8955872374473980
2007-05-22,19.8586994359063000
2006-07-10,11.0209588794932000
2006-01-24,10.9416143231252980
2005-07-08,8.4166264024040980
2004-07-13,8.2980823685674000
2003-10-28,4.5406173603105000
2002-06-18,4.1302486079455000
2001-05-22,4.1146155700653000
2000-06-08,4.0775469613260000
1998-09-21,2.2653038674033000
1998-04-27,2.0800000000000000
1997-04-23,1.3000000000000000
1996-08-19,1.0000000000000000
1900-01-01,1.0000000000000000
