date,hfq_factor,hfq_one_point
2020-07-13,11.6068517818927,1.0023846804108458
2019-07-05,11.5792389974829,1.3043237250554387
2018-07-03,8.8775805998551,1.0025273799494467
2007-07-10,8.8552001445614,1.0103626943005246
2006-07-31,8.764377578976099,1.3200000000000003
2006-06-16,6.6396799840728,1.0093896713614996
2005-07-05,6.5779155191047,1.0173913043478298
2004-05-24,6.4654725187781,1.0042462845010602
2003-06-12,6.438134368593,1.0032362459546835
2002-05-27,6.4173661932105,1.0040677966101734
2001-08-28,6.3913674105236,1.6999999999999973
2001-03-05,3.7596278885433,1.0615989067304465
2000-09-05,3.5414767900641,1.9999999999999436
1998-09-04,1.7707383950321,1.0416108206071177
1998-04-23,1.7,1.7
1996-12-24,1.0,1.0
1900-01-01,1.0,1.0
