date,hfq_factor,hfq_one_point
2017-08-21,11.7683443426331,1.0041095890410932
2016-07-21,11.7201792225405,1.0043604651162774
2014-09-26,11.669295665858,1.0054744525547474
2013-05-24,11.6057604807444,1.0136986301369828
2012-07-16,11.4489258796533,1.0120240480961928
2010-04-19,11.3128990375188,1.0057012542759445
2006-11-13,11.2487669568072,1.2299999999999929
1999-07-12,9.1453389892742,1.0241820768136638
1998-09-29,8.9294073742496,1.4
1997-07-21,6.378148124464,1.1711486563425169
1997-04-14,5.4460619409178,2.0
1996-07-03,2.7230309704589,1.4370697263901042
1995-08-30,1.8948495820722,1.3430749246061726
1994-07-19,1.4108293940696,1.4108293940696
1994-05-25,1.0,1.0
1900-01-01,1.0,1.0
